Country code,Country,Category,Demographic Group,Rank,Time Spent/User,Formatted,TIme spent change (%)
DEU,Germany,Games / Action,45+,25,0.88x,0.88,-0.12
DEU,Germany,Games / Simulation,45+,26,0.86x,0.86,-0.14
DEU,Germany,Utilities,45+,27,0.84x,0.84,-0.16
DEU,Germany,Games / Sports,45+,28,0.81x,0.81,-0.19
DEU,Germany,Music,45+,29,0.78x,0.78,-0.22
DEU,Germany,Graphics & Design,45+,30,0.76x,0.76,-0.24
DEU,Germany,Games / Role Playing,45+,31,0.70x,0.70,-0.3
DEU,Germany,Photo & Video,45+,32,0.69x,0.69,-0.31
DEU,Germany,Games / Strategy,45+,33,0.67x,0.67,-0.33
DEU,Germany,Entertainment,45+,34,0.65x,0.65,-0.35
DEU,Germany,Social Networking,45+,35,0.51x,0.51,-0.49
DEU,Germany,Games / Music,45+,36,0.34x,0.34,-0.66
FRA,France,Games / Music,18-24,1,1.63x,1.63,0.63
FRA,France,Graphics & Design,18-24,2,1.60x,1.60,0.6
FRA,France,Games / Action,18-24,3,1.57x,1.57,0.57
FRA,France,Games / Racing,18-24,4,1.51x,1.51,0.51
FRA,France,Social Networking,18-24,5,1.50x,1.50,0.5
FRA,France,Games / Strategy,18-24,6,1.45x,1.45,0.45
FRA,France,Entertainment,18-24,7,1.45x,1.45,0.45
FRA,France,Games / Role Playing,18-24,8,1.45x,1.45,0.45
FRA,France,Games / Sports,18-24,9,1.42x,1.42,0.42
FRA,France,Education,18-24,10,1.42x,1.42,0.42
FRA,France,Games / Trivia,18-24,11,1.40x,1.40,0.4
FRA,France,Games / Simulation,18-24,12,1.39x,1.39,0.39
FRA,France,Photo & Video,18-24,13,1.36x,1.36,0.36
FRA,France,Games / Adventure,18-24,14,1.33x,1.33,0.33
FRA,France,Music,18-24,15,1.33x,1.33,0.33
FRA,France,Books,18-24,16,1.32x,1.32,0.32
FRA,France,Games / Card,18-24,17,1.30x,1.30,0.3
FRA,France,Games / Board,18-24,18,1.29x,1.29,0.29
FRA,France,Lifestyle,18-24,19,1.22x,1.22,0.22
FRA,France,Utilities,18-24,20,1.20x,1.20,0.2
FRA,France,News,18-24,21,1.13x,1.13,0.13
FRA,France,Productivity,18-24,22,1.12x,1.12,0.12
FRA,France,Games / Casual,18-24,23,1.07x,1.07,0.07
FRA,France,Games / Puzzle,18-24,24,0.98x,0.98,-0.02
FRA,France,Sports,18-24,25,0.93x,0.93,-0.07
FRA,France,Health & Fitness,18-24,26,0.92x,0.92,-0.08
FRA,France,Food & Drink,18-24,27,0.83x,0.83,-0.17
FRA,France,Navigation,18-24,28,0.80x,0.80,-0.2
FRA,France,Travel,18-24,29,0.78x,0.78,-0.22
FRA,France,Finance,18-24,30,0.77x,0.77,-0.23
FRA,France,Shopping,18-24,31,0.73x,0.73,-0.27
FRA,France,Medical,18-24,32,0.64x,0.64,-0.36
FRA,France,Business,18-24,33,0.63x,0.63,-0.37
FRA,France,Games / Word,18-24,34,0.47x,0.47,-0.53
FRA,France,Weather,18-24,35,0.47x,0.47,-0.53
FRA,France,Games / Casino,18-24,36,0.24x,0.24,-0.76
FRA,France,Business,25-44,1,1.51x,1.51,0.51
FRA,France,Food & Drink,25-44,2,1.51x,1.51,0.51
FRA,France,Games / Casino,25-44,3,1.48x,1.48,0.48
FRA,France,Shopping,25-44,4,1.44x,1.44,0.44
FRA,France,Medical,25-44,5,1.39x,1.39,0.39
FRA,France,Navigation,25-44,6,1.38x,1.38,0.38
FRA,France,Finance,25-44,7,1.33x,1.33,0.33
FRA,France,Health & Fitness,25-44,8,1.30x,1.30,0.3
FRA,France,Sports,25-44,9,1.28x,1.28,0.28
FRA,France,Weather,25-44,10,1.24x,1.24,0.24
FRA,France,Travel,25-44,11,1.22x,1.22,0.22
FRA,France,Lifestyle,25-44,12,1.17x,1.17,0.17
FRA,France,Productivity,25-44,13,1.17x,1.17,0.17
FRA,France,Utilities,25-44,14,1.14x,1.14,0.14
FRA,France,News,25-44,15,1.13x,1.13,0.13
FRA,France,Games / Simulation,25-44,16,1.10x,1.10,0.1
FRA,France,Photo & Video,25-44,17,1.09x,1.09,0.09
FRA,France,Music,25-44,18,1.07x,1.07,0.07
FRA,France,Games / Puzzle,25-44,19,1.07x,1.07,0.07
FRA,France,Games / Music,25-44,20,1.05x,1.05,0.05
FRA,France,Games / Adventure,25-44,21,1.05x,1.05,0.05
FRA,France,Books,25-44,22,1.03x,1.03,0.03
FRA,France,Games / Board,25-44,23,1.03x,1.03,0.03
FRA,France,Games / Card,25-44,24,1.02x,1.02,0.02
FRA,France,Games / Trivia,25-44,25,1.01x,1.01,0.01
FRA,France,Graphics & Design,25-44,26,1.00x,1.00,0
FRA,France,Games / Role Playing,25-44,27,1.00x,1.00,0
FRA,France,Entertainment,25-44,28,1.00x,1.00,0
FRA,France,Social Networking,25-44,29,0.99x,0.99,-0.01
FRA,France,Games / Strategy,25-44,30,0.97x,0.97,-0.03
FRA,France,Games / Sports,25-44,31,0.96x,0.96,-0.04
FRA,France,Games / Casual,25-44,32,0.96x,0.96,-0.04
FRA,France,Education,25-44,33,0.95x,0.95,-0.05
FRA,France,Games / Action,25-44,34,0.90x,0.90,-0.1
FRA,France,Games / Racing,25-44,35,0.88x,0.88,-0.12
FRA,France,Games / Word,25-44,36,0.86x,0.86,-0.14
FRA,France,Games / Word,45+,1,4.33x,4.33,3.33
FRA,France,Games / Casino,45+,2,3.11x,3.11,2.11
FRA,France,Weather,45+,3,2.70x,2.70,1.7
FRA,France,Games / Casual,45+,4,2.19x,2.19,1.19
FRA,France,Games / Puzzle,45+,5,2.07x,2.07,1.07
FRA,France,Medical,45+,6,1.66x,1.66,0.66
FRA,France,Shopping,45+,7,1.47x,1.47,0.47
FRA,France,Finance,45+,8,1.42x,1.42,0.42
FRA,France,Travel,45+,9,1.39x,1.39,0.39
FRA,France,Health & Fitness,45+,10,1.31x,1.31,0.31
FRA,France,Navigation,45+,11,1.31x,1.31,0.31
FRA,France,Games / Card,45+,12,1.21x,1.21,0.21
FRA,France,Business,45+,13,1.20x,1.20,0.2
FRA,France,Sports,45+,14,1.14x,1.14,0.14
FRA,France,News,45+,15,1.13x,1.13,0.13
FRA,France,Games / Board,45+,16,1.12x,1.12,0.12
FRA,France,Education,45+,17,1.11x,1.11,0.11
FRA,France,Games / Racing,45+,18,1.11x,1.11,0.11
FRA,France,Games / Trivia,45+,19,1.08x,1.08,0.08
FRA,France,Productivity,45+,20,1.07x,1.07,0.07
FRA,France,Games / Adventure,45+,21,1.00x,1.00,0
FRA,France,Books,45+,22,0.96x,0.96,-0.04
FRA,France,Lifestyle,45+,23,0.94x,0.94,-0.06
FRA,France,Food & Drink,45+,24,0.89x,0.89,-0.11
FRA,France,Utilities,45+,25,0.89x,0.89,-0.11
FRA,France,Music,45+,26,0.85x,0.85,-0.15
FRA,France,Games / Role Playing,45+,27,0.84x,0.84,-0.16
FRA,France,Entertainment,45+,28,0.81x,0.81,-0.19
FRA,France,Games / Strategy,45+,29,0.81x,0.81,-0.19
FRA,France,Games / Sports,45+,30,0.81x,0.81,-0.19
FRA,France,Games / Action,45+,31,0.79x,0.79,-0.21
FRA,France,Games / Simulation,45+,32,0.69x,0.69,-0.31
FRA,France,Photo & Video,45+,33,0.69x,0.69,-0.31
FRA,France,Social Networking,45+,34,0.62x,0.62,-0.38
FRA,France,Graphics & Design,45+,35,0.37x,0.37,-0.63
FRA,France,Games / Music,45+,36,0.35x,0.35,-0.65
KOR,South Korea,News,18-24,1,1.72x,1.72,0.72
KOR,South Korea,Education,18-24,2,1.42x,1.42,0.42
KOR,South Korea,Games / Music,18-24,3,1.38x,1.38,0.38
KOR,South Korea,Social Networking,18-24,4,1.31x,1.31,0.31
KOR,South Korea,Games / Sports,18-24,5,1.30x,1.30,0.3
KOR,South Korea,Music,18-24,6,1.28x,1.28,0.28
KOR,South Korea,Games / Strategy,18-24,7,1.26x,1.26,0.26
KOR,South Korea,Games / Board,18-24,8,1.23x,1.23,0.23
KOR,South Korea,Graphics & Design,18-24,9,1.23x,1.23,0.23
KOR,South Korea,Games / Role Playing,18-24,10,1.19x,1.19,0.19
KOR,South Korea,Productivity,18-24,11,1.18x,1.18,0.18
KOR,South Korea,Entertainment,18-24,12,1.14x,1.14,0.14
KOR,South Korea,Photo & Video,18-24,13,1.11x,1.11,0.11
KOR,South Korea,Games / Action,18-24,14,1.09x,1.09,0.09
KOR,South Korea,Games / Simulation,18-24,15,1.08x,1.08,0.08
KOR,South Korea,Games / Card,18-24,16,1.04x,1.04,0.04
KOR,South Korea,Games / Racing,18-24,17,1.02x,1.02,0.02
KOR,South Korea,Utilities,18-24,18,0.90x,0.90,-0.1
KOR,South Korea,Games / Trivia,18-24,19,0.87x,0.87,-0.13
KOR,South Korea,Lifestyle,18-24,20,0.87x,0.87,-0.13
KOR,South Korea,Books,18-24,21,0.85x,0.85,-0.15
KOR,South Korea,Food & Drink,18-24,22,0.85x,0.85,-0.15
KOR,South Korea,Games / Casual,18-24,23,0.84x,0.84,-0.16
KOR,South Korea,Sports,18-24,24,0.83x,0.83,-0.17
KOR,South Korea,Games / Puzzle,18-24,25,0.80x,0.80,-0.2
KOR,South Korea,Travel,18-24,26,0.78x,0.78,-0.22
KOR,South Korea,Games / Adventure,18-24,27,0.71x,0.71,-0.29
KOR,South Korea,Shopping,18-24,28,0.71x,0.71,-0.29
KOR,South Korea,Games / Word,18-24,29,0.64x,0.64,-0.36
KOR,South Korea,Health & Fitness,18-24,30,0.64x,0.64,-0.36
KOR,South Korea,Business,18-24,31,0.56x,0.56,-0.44
KOR,South Korea,Navigation,18-24,32,0.56x,0.56,-0.44
KOR,South Korea,Medical,18-24,33,0.55x,0.55,-0.45
KOR,South Korea,Finance,18-24,34,0.52x,0.52,-0.48
KOR,South Korea,Weather,18-24,35,0.50x,0.50,-0.5
KOR,South Korea,Games / Casino,18-24,36,0.39x,0.39,-0.61
KOR,South Korea,Business,25-44,1,1.33x,1.33,0.33
KOR,South Korea,Games / Word,25-44,2,1.27x,1.27,0.27
KOR,South Korea,Games / Adventure,25-44,3,1.21x,1.21,0.21
KOR,South Korea,Food & Drink,25-44,4,1.20x,1.20,0.2
KOR,South Korea,Navigation,25-44,5,1.19x,1.19,0.19
KOR,South Korea,Sports,25-44,6,1.18x,1.18,0.18
KOR,South Korea,Games / Simulation,25-44,7,1.17x,1.17,0.17
KOR,South Korea,Travel,25-44,8,1.15x,1.15,0.15
KOR,South Korea,Finance,25-44,9,1.13x,1.13,0.13
KOR,South Korea,Games / Trivia,25-44,10,1.11x,1.11,0.11
KOR,South Korea,Games / Casual,25-44,11,1.09x,1.09,0.09
KOR,South Korea,Shopping,25-44,12,1.08x,1.08,0.08
KOR,South Korea,Medical,25-44,13,1.07x,1.07,0.07
KOR,South Korea,Lifestyle,25-44,14,1.06x,1.06,0.06
KOR,South Korea,Games / Racing,25-44,15,1.05x,1.05,0.05
KOR,South Korea,Utilities,25-44,16,1.05x,1.05,0.05
KOR,South Korea,Games / Role Playing,25-44,17,1.03x,1.03,0.03
KOR,South Korea,Health & Fitness,25-44,18,1.02x,1.02,0.02
KOR,South Korea,Books,25-44,19,1.01x,1.01,0.01
KOR,South Korea,Productivity,25-44,20,1.00x,1.00,0
KOR,South Korea,Weather,25-44,21,0.99x,0.99,-0.01
KOR,South Korea,Entertainment,25-44,22,0.99x,0.99,-0.01
KOR,South Korea,Photo & Video,25-44,23,0.95x,0.95,-0.05
KOR,South Korea,Games / Action,25-44,24,0.95x,0.95,-0.05
KOR,South Korea,Graphics & Design,25-44,25,0.94x,0.94,-0.06
KOR,South Korea,Games / Puzzle,25-44,26,0.93x,0.93,-0.07
KOR,South Korea,Social Networking,25-44,27,0.93x,0.93,-0.07
KOR,South Korea,Games / Casino,25-44,28,0.92x,0.92,-0.08
KOR,South Korea,Games / Card,25-44,29,0.90x,0.90,-0.1
KOR,South Korea,Games / Music,25-44,30,0.89x,0.89,-0.11
KOR,South Korea,Music,25-44,31,0.87x,0.87,-0.13
KOR,South Korea,Games / Strategy,25-44,32,0.87x,0.87,-0.13
KOR,South Korea,Games / Sports,25-44,33,0.86x,0.86,-0.14
KOR,South Korea,Education,25-44,34,0.80x,0.80,-0.2
KOR,South Korea,Games / Board,25-44,35,0.80x,0.80,-0.2
KOR,South Korea,News,25-44,36,0.76x,0.76,-0.24
KOR,South Korea,Games / Casino,45+,1,2.73x,2.73,1.73
KOR,South Korea,Weather,45+,2,2.10x,2.10,1.1
KOR,South Korea,Finance,45+,3,1.81x,1.81,0.81
KOR,South Korea,Health & Fitness,45+,4,1.80x,1.80,0.8
KOR,South Korea,Games / Puzzle,45+,5,1.71x,1.71,0.71
KOR,South Korea,Shopping,45+,6,1.51x,1.51,0.51
KOR,South Korea,Medical,45+,7,1.49x,1.49,0.49
KOR,South Korea,Navigation,45+,8,1.42x,1.42,0.42
KOR,South Korea,Books,45+,9,1.35x,1.35,0.35
KOR,South Korea,Games / Card,45+,10,1.21x,1.21,0.21
KOR,South Korea,Games / Casual,45+,11,1.17x,1.17,0.17
KOR,South Korea,Games / Adventure,45+,12,1.15x,1.15,0.15
KOR,South Korea,Lifestyle,45+,13,1.15x,1.15,0.15
KOR,South Korea,Games / Board,45+,14,1.07x,1.07,0.07
KOR,South Korea,Utilities,45+,15,1.06x,1.06,0.06
KOR,South Korea,Business,45+,16,1.03x,1.03,0.03
KOR,South Korea,Games / Action,45+,17,1.01x,1.01,0.01
KOR,South Korea,Games / Racing,45+,18,1.00x,1.00,0
KOR,South Korea,Travel,45+,19,0.95x,0.95,-0.05
KOR,South Korea,Photo & Video,45+,20,0.94x,0.94,-0.06
KOR,South Korea,Sports,45+,21,0.88x,0.88,-0.12
KOR,South Korea,Food & Drink,45+,22,0.82x,0.82,-0.18
KOR,South Korea,Games / Trivia,45+,23,0.81x,0.81,-0.19
KOR,South Korea,Games / Sports,45+,24,0.77x,0.77,-0.23
KOR,South Korea,Entertainment,45+,25,0.77x,0.77,-0.23
KOR,South Korea,Games / Strategy,45+,26,0.77x,0.77,-0.23
KOR,South Korea,Graphics & Design,45+,27,0.76x,0.76,-0.24
KOR,South Korea,Games / Word,45+,28,0.73x,0.73,-0.27
KOR,South Korea,Music,45+,29,0.71x,0.71,-0.29
KOR,South Korea,Education,45+,30,0.66x,0.66,-0.34
KOR,South Korea,Productivity,45+,31,0.64x,0.64,-0.36
KOR,South Korea,Games / Role Playing,45+,32,0.61x,0.61,-0.39
KOR,South Korea,Games / Music,45+,33,0.59x,0.59,-0.41
KOR,South Korea,Social Networking,45+,34,0.52x,0.52,-0.48
KOR,South Korea,Games / Simulation,45+,35,0.48x,0.48,-0.52
KOR,South Korea,News,45+,36,0.13x,0.13,-0.87
JPN,Japan,Games / Trivia,18-24,1,1.65x,1.65,0.65
JPN,Japan,Games / Sports,18-24,2,1.51x,1.51,0.51
JPN,Japan,Games / Music,18-24,3,1.48x,1.48,0.48
JPN,Japan,Games / Action,18-24,4,1.43x,1.43,0.43
JPN,Japan,Education,18-24,5,1.41x,1.41,0.41
JPN,Japan,Graphics & Design,18-24,6,1.40x,1.40,0.4
JPN,Japan,Music,18-24,7,1.33x,1.33,0.33
JPN,Japan,Games / Card,18-24,8,1.32x,1.32,0.32
JPN,Japan,Photo & Video,18-24,9,1.31x,1.31,0.31
JPN,Japan,Games / Racing,18-24,10,1.25x,1.25,0.25
JPN,Japan,Social Networking,18-24,11,1.23x,1.23,0.23
JPN,Japan,Games / Role Playing,18-24,12,1.20x,1.20,0.2
JPN,Japan,Entertainment,18-24,13,1.19x,1.19,0.19
JPN,Japan,Games / Simulation,18-24,14,1.18x,1.18,0.18
JPN,Japan,Utilities,18-24,15,1.15x,1.15,0.15
JPN,Japan,Business,18-24,16,1.15x,1.15,0.15
JPN,Japan,News,18-24,17,1.12x,1.12,0.12
JPN,Japan,Games / Strategy,18-24,18,1.10x,1.10,0.1
JPN,Japan,Productivity,18-24,19,1.03x,1.03,0.03
JPN,Japan,Games / Adventure,18-24,20,1.03x,1.03,0.03
JPN,Japan,Navigation,18-24,21,1.02x,1.02,0.02
JPN,Japan,Games / Word,18-24,22,1.01x,1.01,0.01
JPN,Japan,Sports,18-24,23,0.88x,0.88,-0.12
JPN,Japan,Games / Board,18-24,24,0.87x,0.87,-0.13
JPN,Japan,Lifestyle,18-24,25,0.84x,0.84,-0.16
JPN,Japan,Games / Casual,18-24,26,0.84x,0.84,-0.16
JPN,Japan,Games / Casino,18-24,27,0.83x,0.83,-0.17
JPN,Japan,Games / Puzzle,18-24,28,0.79x,0.79,-0.21
JPN,Japan,Books,18-24,29,0.77x,0.77,-0.23
JPN,Japan,Travel,18-24,30,0.71x,0.71,-0.29
JPN,Japan,Health & Fitness,18-24,31,0.70x,0.70,-0.3
JPN,Japan,Shopping,18-24,32,0.64x,0.64,-0.36
JPN,Japan,Food & Drink,18-24,33,0.64x,0.64,-0.36
JPN,Japan,Finance,18-24,34,0.55x,0.55,-0.45
JPN,Japan,Weather,18-24,35,0.51x,0.51,-0.49
JPN,Japan,Medical,18-24,36,0.49x,0.49,-0.51
JPN,Japan,Books,25-44,1,1.31x,1.31,0.31
JPN,Japan,Medical,25-44,2,1.19x,1.19,0.19
JPN,Japan,Finance,25-44,3,1.16x,1.16,0.16
JPN,Japan,Food & Drink,25-44,4,1.16x,1.16,0.16
JPN,Japan,Shopping,25-44,5,1.13x,1.13,0.13
JPN,Japan,Games / Simulation,25-44,6,1.13x,1.13,0.13
JPN,Japan,Productivity,25-44,7,1.12x,1.12,0.12
JPN,Japan,Games / Adventure,25-44,8,1.06x,1.06,0.06
JPN,Japan,Health & Fitness,25-44,9,1.05x,1.05,0.05
JPN,Japan,Lifestyle,25-44,10,1.04x,1.04,0.04
JPN,Japan,Games / Card,25-44,11,1.03x,1.03,0.03
JPN,Japan,Games / Casual,25-44,12,1.03x,1.03,0.03
JPN,Japan,News,25-44,13,1.02x,1.02,0.02
JPN,Japan,Business,25-44,14,1.02x,1.02,0.02
JPN,Japan,Entertainment,25-44,15,1.00x,1.00,0
JPN,Japan,Utilities,25-44,16,0.98x,0.98,-0.02
JPN,Japan,Photo & Video,25-44,17,0.97x,0.97,-0.03
JPN,Japan,Games / Role Playing,25-44,18,0.97x,0.97,-0.03
JPN,Japan,Games / Strategy,25-44,19,0.96x,0.96,-0.04
JPN,Japan,Graphics & Design,25-44,20,0.95x,0.95,-0.05
JPN,Japan,Travel,25-44,21,0.94x,0.94,-0.06
JPN,Japan,Games / Action,25-44,22,0.93x,0.93,-0.07
JPN,Japan,Social Networking,25-44,23,0.93x,0.93,-0.07
JPN,Japan,Navigation,25-44,24,0.90x,0.90,-0.1
JPN,Japan,Games / Music,25-44,25,0.90x,0.90,-0.1
JPN,Japan,Music,25-44,26,0.88x,0.88,-0.12
JPN,Japan,Games / Racing,25-44,27,0.88x,0.88,-0.12
JPN,Japan,Weather,25-44,28,0.85x,0.85,-0.15
JPN,Japan,Games / Sports,25-44,29,0.84x,0.84,-0.16
JPN,Japan,Education,25-44,30,0.84x,0.84,-0.16
JPN,Japan,Sports,25-44,31,0.84x,0.84,-0.16
JPN,Japan,Games / Puzzle,25-44,32,0.80x,0.80,-0.2
JPN,Japan,Games / Casino,25-44,33,0.80x,0.80,-0.2
JPN,Japan,Games / Board,25-44,34,0.78x,0.78,-0.22
JPN,Japan,Games / Word,25-44,35,0.75x,0.75,-0.25
JPN,Japan,Games / Trivia,25-44,36,0.73x,0.73,-0.27
JPN,Japan,Weather,45+,1,2.13x,2.13,1.13
JPN,Japan,Games / Puzzle,45+,2,1.75x,1.75,0.75
JPN,Japan,Games / Board,45+,3,1.57x,1.57,0.57
JPN,Japan,Finance,45+,4,1.49x,1.49,0.49
JPN,Japan,Medical,45+,5,1.46x,1.46,0.46
JPN,Japan,Sports,45+,6,1.41x,1.41,0.41
JPN,Japan,Shopping,45+,7,1.41x,1.41,0.41
JPN,Japan,Games / Casino,45+,8,1.40x,1.40,0.4
JPN,Japan,Health & Fitness,45+,9,1.40x,1.40,0.4
JPN,Japan,Food & Drink,45+,10,1.35x,1.35,0.35
JPN,Japan,Games / Casual,45+,11,1.28x,1.28,0.28
JPN,Japan,Lifestyle,45+,12,1.24x,1.24,0.24
JPN,Japan,Games / Word,45+,13,1.15x,1.15,0.15
JPN,Japan,Travel,45+,14,1.12x,1.12,0.12
JPN,Japan,Navigation,45+,15,1.10x,1.10,0.1
JPN,Japan,Games / Adventure,45+,16,0.94x,0.94,-0.06
JPN,Japan,Games / Racing,45+,17,0.90x,0.90,-0.1
JPN,Japan,Games / Strategy,45+,18,0.89x,0.89,-0.11
JPN,Japan,Games / Role Playing,45+,19,0.86x,0.86,-0.14
JPN,Japan,Books,45+,20,0.83x,0.83,-0.17
JPN,Japan,News,45+,21,0.81x,0.81,-0.19
JPN,Japan,Utilities,45+,22,0.79x,0.79,-0.21
JPN,Japan,Entertainment,45+,23,0.78x,0.78,-0.22
JPN,Japan,Productivity,45+,24,0.76x,0.76,-0.24
JPN,Japan,Music,45+,25,0.72x,0.72,-0.28
JPN,Japan,Business,45+,26,0.71x,0.71,-0.29
JPN,Japan,Social Networking,45+,27,0.69x,0.69,-0.31
JPN,Japan,Education,45+,28,0.65x,0.65,-0.35
JPN,Japan,Photo & Video,45+,29,0.64x,0.64,-0.36
JPN,Japan,Games / Trivia,45+,30,0.55x,0.55,-0.45
JPN,Japan,Games / Action,45+,31,0.53x,0.53,-0.47
JPN,Japan,Graphics & Design,45+,32,0.53x,0.53,-0.47
JPN,Japan,Games / Simulation,45+,33,0.53x,0.53,-0.47
JPN,Japan,Games / Sports,45+,34,0.52x,0.52,-0.48
JPN,Japan,Games / Card,45+,35,0.49x,0.49,-0.51
JPN,Japan,Games / Music,45+,36,0.44x,0.44,-0.56
USA,U.S.,Games / Music,18-24,1,1.81x,1.81,0.81
USA,U.S.,Graphics & Design,18-24,2,1.72x,1.72,0.72
USA,U.S.,Games / Action,18-24,3,1.60x,1.60,0.6
USA,U.S.,Games / Sports,18-24,4,1.45x,1.45,0.45
USA,U.S.,Games / Racing,18-24,5,1.34x,1.34,0.34
USA,U.S.,Entertainment,18-24,6,1.32x,1.32,0.32
USA,U.S.,Photo & Video,18-24,7,1.32x,1.32,0.32
USA,U.S.,Games / Role Playing,18-24,8,1.24x,1.24,0.24
USA,U.S.,Music,18-24,9,1.23x,1.23,0.23
USA,U.S.,Education,18-24,10,1.20x,1.20,0.2
USA,U.S.,Social Networking,18-24,11,1.17x,1.17,0.17
USA,U.S.,Games / Adventure,18-24,12,1.17x,1.17,0.17
USA,U.S.,Games / Simulation,18-24,13,1.16x,1.16,0.16
USA,U.S.,Utilities,18-24,14,1.13x,1.13,0.13
USA,U.S.,Games / Strategy,18-24,15,1.13x,1.13,0.13
USA,U.S.,Lifestyle,18-24,16,1.07x,1.07,0.07
USA,U.S.,Productivity,18-24,17,0.87x,0.87,-0.13
USA,U.S.,News,18-24,18,0.87x,0.87,-0.13
