Country,Country code,year,category,category2,revenue,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,マンガ,ゲーム以外,463113850.2,,,,,,,,,,,,,,,,,,
すべての国,All countries,2014,ソーシャルネットワーキング,ゲーム以外,457732214.5,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,ファイナンス,ゲーム以外,455931471.2,,,,,,,,,,,,,,,,,,
すべての国,All countries,2015,エンターテインメント,ゲーム以外,450617732.1,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,ユーティリティ,ゲーム以外,436801925.8,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,グラフィック・デザイン,ゲーム以外,425721661.3,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,ナビゲーション,ゲーム以外,421719969.3,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,コミュニケーション,ゲーム以外,420546400.9,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,ツール,ゲーム以外,420344099.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,ニュース,ゲーム以外,418501755,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,書籍・参考書,ゲーム以外,416054598.3,,,,,,,,,,,,,,,,,,
すべての国,All countries,2016,ライフスタイル,ゲーム以外,387870339,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,グラフィック・デザイン,ゲーム以外,385161665.2,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,ファイナンス,ゲーム以外,383192918.6,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,音楽・オーディオ,ゲーム以外,382536369.5,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,コミュニケーション,ゲーム以外,378214504.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,コミュニケーション,ゲーム以外,371452019.1,,,,,,,,,,,,,,,,,,
すべての国,All countries,2016,教育,ゲーム以外,369193615.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,音楽・オーディオ,ゲーム以外,365128994.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,音楽・オーディオ,ゲーム以外,351581962.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,ビジネス,ゲーム以外,348407027,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,ナビゲーション,ゲーム以外,337254325.2,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,スポーツ,ゲーム以外,335911812,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,ファイナンス,ゲーム以外,334189208,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,コミュニケーション,ゲーム以外,333435020.7,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,ツール,ゲーム以外,331805206.6,,,,,,,,,,,,,,,,,,
すべての国,All countries,2023,動画再生・編集,ゲーム以外,326988257.7,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,音楽・オーディオ,ゲーム以外,320522473,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,ニュース,ゲーム以外,316897840,,,,,,,,,,,,,,,,,,
すべての国,All countries,2015,教育,ゲーム以外,314422242.8,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,ユーティリティ,ゲーム以外,311963881.1,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,書籍・参考書,ゲーム以外,311006982.1,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,グラフィック・デザイン,ゲーム以外,309602077.7,,,,,,,,,,,,,,,,,,
すべての国,All countries,2020,マンガ,ゲーム以外,307839567.9,,,,,,,,,,,,,,,,,,
すべての国,All countries,2017,ソーシャル,ゲーム以外,306989295.2,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,ファイナンス,ゲーム以外,306896471.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,コミュニケーション,ゲーム以外,306124652.4,,,,,,,,,,,,,,,,,,
すべての国,All countries,2019,コミュニケーション,ゲーム以外,305875258.6,,,,,,,,,,,,,,,,,,
すべての国,All countries,2022,ナビゲーション,ゲーム以外,293711072.5,,,,,,,,,,,,,,,,,,
すべての国,All countries,2018,音楽・オーディオ,ゲーム以外,291676688.6,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,グラフィック・デザイン,ゲーム以外,290402962.8,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,写真,ゲーム以外,281380232.3,,,,,,,,,,,,,,,,,,
すべての国,All countries,2017,コミュニケーション,ゲーム以外,274819547.1,,,,,,,,,,,,,,,,,,
すべての国,All countries,2024,参考書,ゲーム以外,273291458.3,,,,,,,,,,,,,,,,,,
すべての国,All countries,2017,デート,ゲーム以外,270829907.3,,,,,,,,,,,,,,,,,,
すべての国,All countries,2021,ツール,ゲーム以外,269450130.2,,,,,,,,,,,,,,,,,,
