Country,Country code,Category,hour_of_day,value
墨西哥,MEX,实用与效率,9,0.0118
墨西哥,MEX,天气,9,
墨西哥,MEX,艺术与设计,10,
墨西哥,MEX,汽车,10,
墨西哥,MEX,图书与工具书,10,0.0227
墨西哥,MEX,商业,10,1.0253
墨西哥,MEX,教育,10,-0.2088
墨西哥,MEX,娱乐,10,0.4382
墨西哥,MEX,家庭与关系,10,
墨西哥,MEX,金融,10,
墨西哥,MEX,美食佳饮,10,
墨西哥,MEX,生成式 AI,10,-0.3093
墨西哥,MEX,图形与设计,10,-0.1945
墨西哥,MEX,健康与健身,10,0.2244
墨西哥,MEX,生活方式,10,0.2656
墨西哥,MEX,医疗,10,
墨西哥,MEX,音乐,10,
墨西哥,MEX,新闻与杂志,10,0.2896
墨西哥,MEX,照片和视频,10,-0.0775
墨西哥,MEX,生产力工具,10,
墨西哥,MEX,房地产,10,
墨西哥,MEX,真金游戏,10,
墨西哥,MEX,购物,10,
墨西哥,MEX,社交,10,
墨西哥,MEX,社交媒体,10,0.0672
墨西哥,MEX,体育,10,-0.0228
墨西哥,MEX,工具,10,0.265
墨西哥,MEX,旅游,10,0.8687
墨西哥,MEX,旅行与导航,10,
墨西哥,MEX,实用与效率,10,0.282
墨西哥,MEX,天气,10,
墨西哥,MEX,艺术与设计,11,
墨西哥,MEX,汽车,11,
墨西哥,MEX,图书与工具书,11,0.3041
墨西哥,MEX,商业,11,1.17
墨西哥,MEX,教育,11,-0.1478
墨西哥,MEX,娱乐,11,0.5827
墨西哥,MEX,家庭与关系,11,
墨西哥,MEX,金融,11,
墨西哥,MEX,美食佳饮,11,
墨西哥,MEX,生成式 AI,11,-0.1538
墨西哥,MEX,图形与设计,11,0.0723
墨西哥,MEX,健康与健身,11,0.4675
墨西哥,MEX,生活方式,11,0.3433
墨西哥,MEX,医疗,11,
墨西哥,MEX,音乐,11,
墨西哥,MEX,新闻与杂志,11,0.599
墨西哥,MEX,照片和视频,11,0.1562
墨西哥,MEX,生产力工具,11,
墨西哥,MEX,房地产,11,
墨西哥,MEX,真金游戏,11,
墨西哥,MEX,购物,11,
墨西哥,MEX,社交,11,
墨西哥,MEX,社交媒体,11,0.1207
墨西哥,MEX,体育,11,0.3259
墨西哥,MEX,工具,11,0.4091
墨西哥,MEX,旅游,11,1.2321
墨西哥,MEX,旅行与导航,11,
墨西哥,MEX,实用与效率,11,0.42
墨西哥,MEX,天气,11,
墨西哥,MEX,艺术与设计,12,
墨西哥,MEX,汽车,12,
墨西哥,MEX,图书与工具书,12,0.3928
墨西哥,MEX,商业,12,1.1627
墨西哥,MEX,教育,12,-0.1488
墨西哥,MEX,娱乐,12,0.6931
墨西哥,MEX,家庭与关系,12,
墨西哥,MEX,金融,12,
墨西哥,MEX,美食佳饮,12,
墨西哥,MEX,生成式 AI,12,-0.0065
墨西哥,MEX,图形与设计,12,0.3646
墨西哥,MEX,健康与健身,12,0.6157
墨西哥,MEX,生活方式,12,0.4829
墨西哥,MEX,医疗,12,
墨西哥,MEX,音乐,12,
墨西哥,MEX,新闻与杂志,12,0.564
墨西哥,MEX,照片和视频,12,0.3541
墨西哥,MEX,生产力工具,12,
墨西哥,MEX,房地产,12,
墨西哥,MEX,真金游戏,12,
墨西哥,MEX,购物,12,
墨西哥,MEX,社交,12,
墨西哥,MEX,社交媒体,12,0.2116
墨西哥,MEX,体育,12,0.6845
墨西哥,MEX,工具,12,0.6125
墨西哥,MEX,旅游,12,0.9326
墨西哥,MEX,旅行与导航,12,
墨西哥,MEX,实用与效率,12,0.5249
墨西哥,MEX,天气,12,
墨西哥,MEX,艺术与设计,13,
墨西哥,MEX,汽车,13,
墨西哥,MEX,图书与工具书,13,0.3025
墨西哥,MEX,商业,13,1.1554
墨西哥,MEX,教育,13,-0.1496
墨西哥,MEX,娱乐,13,0.7876
墨西哥,MEX,家庭与关系,13,
墨西哥,MEX,金融,13,
墨西哥,MEX,美食佳饮,13,
墨西哥,MEX,生成式 AI,13,0.2186
墨西哥,MEX,图形与设计,13,0.5383
墨西哥,MEX,健康与健身,13,0.4718
墨西哥,MEX,生活方式,13,0.5705
墨西哥,MEX,医疗,13,
墨西哥,MEX,音乐,13,
墨西哥,MEX,新闻与杂志,13,0.4854
墨西哥,MEX,照片和视频,13,0.5085
墨西哥,MEX,生产力工具,13,
墨西哥,MEX,房地产,13,
墨西哥,MEX,真金游戏,13,
墨西哥,MEX,购物,13,
墨西哥,MEX,社交,13,
墨西哥,MEX,社交媒体,13,0.2756
墨西哥,MEX,体育,13,1.4516
墨西哥,MEX,工具,13,0.7046
墨西哥,MEX,旅游,13,1.0588
墨西哥,MEX,旅行与导航,13,
墨西哥,MEX,实用与效率,13,0.5983
墨西哥,MEX,天气,13,
墨西哥,MEX,艺术与设计,14,
墨西哥,MEX,汽车,14,
墨西哥,MEX,图书与工具书,14,0.4417
墨西哥,MEX,商业,14,1.0514
墨西哥,MEX,教育,14,-0.1686
墨西哥,MEX,娱乐,14,0.8085
墨西哥,MEX,家庭与关系,14,
墨西哥,MEX,金融,14,
墨西哥,MEX,美食佳饮,14,
墨西哥,MEX,生成式 AI,14,0.4543
墨西哥,MEX,图形与设计,14,0.7537
墨西哥,MEX,健康与健身,14,0.6289
墨西哥,MEX,生活方式,14,0.7514
墨西哥,MEX,医疗,14,
墨西哥,MEX,音乐,14,
墨西哥,MEX,新闻与杂志,14,0.206
墨西哥,MEX,照片和视频,14,0.6287
墨西哥,MEX,生产力工具,14,
墨西哥,MEX,房地产,14,
墨西哥,MEX,真金游戏,14,
墨西哥,MEX,购物,14,
墨西哥,MEX,社交,14,
墨西哥,MEX,社交媒体,14,0.3513
墨西哥,MEX,体育,14,1.8395
墨西哥,MEX,工具,14,0.7942
墨西哥,MEX,旅游,14,1.1264
墨西哥,MEX,旅行与导航,14,
墨西哥,MEX,实用与效率,14,0.7098
墨西哥,MEX,天气,14,
墨西哥,MEX,艺术与设计,15,
墨西哥,MEX,汽车,15,
墨西哥,MEX,图书与工具书,15,0.2657
墨西哥,MEX,商业,15,0.8766
墨西哥,MEX,教育,15,-0.1039
墨西哥,MEX,娱乐,15,0.8174
墨西哥,MEX,家庭与关系,15,
墨西哥,MEX,金融,15,
墨西哥,MEX,美食佳饮,15,
墨西哥,MEX,生成式 AI,15,0.6063
墨西哥,MEX,图形与设计,15,0.7837
墨西哥,MEX,健康与健身,15,0.644
墨西哥,MEX,生活方式,15,0.7818
墨西哥,MEX,医疗,15,
墨西哥,MEX,音乐,15,
墨西哥,MEX,新闻与杂志,15,0.322
墨西哥,MEX,照片和视频,15,0.7371
墨西哥,MEX,生产力工具,15,
墨西哥,MEX,房地产,15,
墨西哥,MEX,真金游戏,15,
墨西哥,MEX,购物,15,
墨西哥,MEX,社交,15,
墨西哥,MEX,社交媒体,15,0.5126
墨西哥,MEX,体育,15,0.8561
墨西哥,MEX,工具,15,0.9091
墨西哥,MEX,旅游,15,1.5854
墨西哥,MEX,旅行与导航,15,
墨西哥,MEX,实用与效率,15,0.7006
墨西哥,MEX,天气,15,
墨西哥,MEX,艺术与设计,16,
墨西哥,MEX,汽车,16,
墨西哥,MEX,图书与工具书,16,0.3771
墨西哥,MEX,商业,16,0.9531
墨西哥,MEX,教育,16,0.0298
墨西哥,MEX,娱乐,16,0.8264
墨西哥,MEX,家庭与关系,16,
墨西哥,MEX,金融,16,
墨西哥,MEX,美食佳饮,16,
墨西哥,MEX,生成式 AI,16,0.6056
墨西哥,MEX,图形与设计,16,0.8535
墨西哥,MEX,健康与健身,16,0.8202
墨西哥,MEX,生活方式,16,0.8003
墨西哥,MEX,医疗,16,
墨西哥,MEX,音乐,16,
墨西哥,MEX,新闻与杂志,16,0.3981
墨西哥,MEX,照片和视频,16,0.7813
墨西哥,MEX,生产力工具,16,
墨西哥,MEX,房地产,16,
墨西哥,MEX,真金游戏,16,
墨西哥,MEX,购物,16,
墨西哥,MEX,社交,16,
墨西哥,MEX,社交媒体,16,0.6511
墨西哥,MEX,体育,16,0.2713
墨西哥,MEX,工具,16,0.9647
墨西哥,MEX,旅游,16,0.7435
墨西哥,MEX,旅行与导航,16,
墨西哥,MEX,实用与效率,16,0.731
墨西哥,MEX,天气,16,
墨西哥,MEX,艺术与设计,17,
墨西哥,MEX,汽车,17,
墨西哥,MEX,图书与工具书,17,0.5193
墨西哥,MEX,商业,17,0.8569
墨西哥,MEX,教育,17,0.0906
墨西哥,MEX,娱乐,17,0.7259
墨西哥,MEX,家庭与关系,17,
墨西哥,MEX,金融,17,
墨西哥,MEX,美食佳饮,17,
墨西哥,MEX,生成式 AI,17,0.618
墨西哥,MEX,图形与设计,17,0.9185
墨西哥,MEX,健康与健身,17,0.8387
墨西哥,MEX,生活方式,17,0.7679
墨西哥,MEX,医疗,17,
墨西哥,MEX,音乐,17,
墨西哥,MEX,新闻与杂志,17,1.9338
墨西哥,MEX,照片和视频,17,0.8059
墨西哥,MEX,生产力工具,17,
墨西哥,MEX,房地产,17,
墨西哥,MEX,真金游戏,17,
墨西哥,MEX,购物,17,
墨西哥,MEX,社交,17,
墨西哥,MEX,社交媒体,17,0.7127
墨西哥,MEX,体育,17,0.3311
墨西哥,MEX,工具,17,0.7523
墨西哥,MEX,旅游,17,0.7741
墨西哥,MEX,旅行与导航,17,
墨西哥,MEX,实用与效率,17,0.7843
墨西哥,MEX,天气,17,
墨西哥,MEX,艺术与设计,18,
墨西哥,MEX,汽车,18,
墨西哥,MEX,图书与工具书,18,0.465
墨西哥,MEX,商业,18,0.5111
墨西哥,MEX,教育,18,0.1508
墨西哥,MEX,娱乐,18,0.895
墨西哥,MEX,家庭与关系,18,
墨西哥,MEX,金融,18,
墨西哥,MEX,美食佳饮,18,
墨西哥,MEX,生成式 AI,18,0.646
墨西哥,MEX,图形与设计,18,0.9635
墨西哥,MEX,健康与健身,18,0.8315
墨西哥,MEX,生活方式,18,0.8377
墨西哥,MEX,医疗,18,
墨西哥,MEX,音乐,18,
墨西哥,MEX,新闻与杂志,18,0.8435
墨西哥,MEX,照片和视频,18,0.8693
墨西哥,MEX,生产力工具,18,
墨西哥,MEX,房地产,18,
墨西哥,MEX,真金游戏,18,
墨西哥,MEX,购物,18,
墨西哥,MEX,社交,18,
墨西哥,MEX,社交媒体,18,0.6353
墨西哥,MEX,体育,18,0.6522
墨西哥,MEX,工具,18,0.7507
墨西哥,MEX,旅游,18,0.6437
墨西哥,MEX,旅行与导航,18,
墨西哥,MEX,实用与效率,18,0.8555
墨西哥,MEX,天气,18,
墨西哥,MEX,艺术与设计,19,
墨西哥,MEX,汽车,19,
墨西哥,MEX,图书与工具书,19,0.3306
墨西哥,MEX,商业,19,0.4328
墨西哥,MEX,教育,19,0.3988
墨西哥,MEX,娱乐,19,0.9969
墨西哥,MEX,家庭与关系,19,
墨西哥,MEX,金融,19,
墨西哥,MEX,美食佳饮,19,
墨西哥,MEX,生成式 AI,19,0.8074
墨西哥,MEX,图形与设计,19,1.0151
墨西哥,MEX,健康与健身,19,0.8977
墨西哥,MEX,生活方式,19,0.9929
墨西哥,MEX,医疗,19,
墨西哥,MEX,音乐,19,
墨西哥,MEX,新闻与杂志,19,0.7861
墨西哥,MEX,照片和视频,19,0.9285
墨西哥,MEX,生产力工具,19,
墨西哥,MEX,房地产,19,
墨西哥,MEX,真金游戏,19,
墨西哥,MEX,购物,19,
墨西哥,MEX,社交,19,
墨西哥,MEX,社交媒体,19,0.6226
墨西哥,MEX,体育,19,1.0213
墨西哥,MEX,工具,19,0.907
墨西哥,MEX,旅游,19,0.5021
墨西哥,MEX,旅行与导航,19,
墨西哥,MEX,实用与效率,19,0.9119
墨西哥,MEX,天气,19,
墨西哥,MEX,艺术与设计,20,
墨西哥,MEX,汽车,20,
墨西哥,MEX,图书与工具书,20,0.9282
墨西哥,MEX,商业,20,0.2975
墨西哥,MEX,教育,20,0.8786
墨西哥,MEX,娱乐,20,0.9969
墨西哥,MEX,家庭与关系,20,
墨西哥,MEX,金融,20,
墨西哥,MEX,美食佳饮,20,
墨西哥,MEX,生成式 AI,20,1.0515
墨西哥,MEX,图形与设计,20,1.2175
墨西哥,MEX,健康与健身,20,0.9887
墨西哥,MEX,生活方式,20,1.1971
墨西哥,MEX,医疗,20,
墨西哥,MEX,音乐,20,
墨西哥,MEX,新闻与杂志,20,0.6002
墨西哥,MEX,照片和视频,20,1.1945
墨西哥,MEX,生产力工具,20,
墨西哥,MEX,房地产,20,
墨西哥,MEX,真金游戏,20,
墨西哥,MEX,购物,20,
墨西哥,MEX,社交,20,
墨西哥,MEX,社交媒体,20,0.6655
墨西哥,MEX,体育,20,1.1496
墨西哥,MEX,工具,20,1.0908
墨西哥,MEX,旅游,20,0.2961
墨西哥,MEX,旅行与导航,20,
墨西哥,MEX,实用与效率,20,1.0584
墨西哥,MEX,天气,20,
墨西哥,MEX,艺术与设计,21,
墨西哥,MEX,汽车,21,
墨西哥,MEX,图书与工具书,21,1.0229
墨西哥,MEX,商业,21,0.3126
墨西哥,MEX,教育,21,1.6559
墨西哥,MEX,娱乐,21,0.9068
墨西哥,MEX,家庭与关系,21,
墨西哥,MEX,金融,21,
墨西哥,MEX,美食佳饮,21,
墨西哥,MEX,生成式 AI,21,1.4229
墨西哥,MEX,图形与设计,21,1.3243
墨西哥,MEX,健康与健身,21,1.1731
墨西哥,MEX,生活方式,21,1.2849
墨西哥,MEX,医疗,21,
墨西哥,MEX,音乐,21,
墨西哥,MEX,新闻与杂志,21,0.2559
墨西哥,MEX,照片和视频,21,1.2849
墨西哥,MEX,生产力工具,21,
墨西哥,MEX,房地产,21,
墨西哥,MEX,真金游戏,21,
墨西哥,MEX,购物,21,
墨西哥,MEX,社交,21,
墨西哥,MEX,社交媒体,21,0.9257
墨西哥,MEX,体育,21,1.0634
墨西哥,MEX,工具,21,1.1025
墨西哥,MEX,旅游,21,0.116
墨西哥,MEX,旅行与导航,21,
墨西哥,MEX,实用与效率,21,1.1762
墨西哥,MEX,天气,21,
墨西哥,MEX,艺术与设计,22,
墨西哥,MEX,汽车,22,
墨西哥,MEX,图书与工具书,22,1.5203
墨西哥,MEX,商业,22,-0.0396
墨西哥,MEX,教育,22,2.7256
墨西哥,MEX,娱乐,22,0.5386
墨西哥,MEX,家庭与关系,22,
墨西哥,MEX,金融,22,
墨西哥,MEX,美食佳饮,22,
墨西哥,MEX,生成式 AI,22,1.5915
墨西哥,MEX,图形与设计,22,1.1499
墨西哥,MEX,健康与健身,22,1.0471
墨西哥,MEX,生活方式,22,0.9204
墨西哥,MEX,医疗,22,
墨西哥,MEX,音乐,22,
墨西哥,MEX,新闻与杂志,22,-0.3042
墨西哥,MEX,照片和视频,22,1.245
墨西哥,MEX,生产力工具,22,
墨西哥,MEX,房地产,22,
墨西哥,MEX,真金游戏,22,
墨西哥,MEX,购物,22,
墨西哥,MEX,社交,22,
墨西哥,MEX,社交媒体,22,1.3142
墨西哥,MEX,体育,22,0.5975
墨西哥,MEX,工具,22,0.8291
墨西哥,MEX,旅游,22,-0.1343
墨西哥,MEX,旅行与导航,22,
墨西哥,MEX,实用与效率,22,1.0033
墨西哥,MEX,天气,22,
墨西哥,MEX,艺术与设计,23,
墨西哥,MEX,汽车,23,
墨西哥,MEX,图书与工具书,23,1.4202
墨西哥,MEX,商业,23,-0.5493
墨西哥,MEX,教育,23,2.2728
墨西哥,MEX,娱乐,23,0.0246
墨西哥,MEX,家庭与关系,23,
墨西哥,MEX,金融,23,
墨西哥,MEX,美食佳饮,23,
墨西哥,MEX,生成式 AI,23,1.3382
墨西哥,MEX,图形与设计,23,0.5574
墨西哥,MEX,健康与健身,23,0.5784
墨西哥,MEX,生活方式,23,0.294
墨西哥,MEX,医疗,23,
墨西哥,MEX,音乐,23,
墨西哥,MEX,新闻与杂志,23,-0.9342
墨西哥,MEX,照片和视频,23,0.7994
墨西哥,MEX,生产力工具,23,
墨西哥,MEX,房地产,23,
墨西哥,MEX,真金游戏,23,
墨西哥,MEX,购物,23,
墨西哥,MEX,社交,23,
墨西哥,MEX,社交媒体,23,1.4
墨西哥,MEX,体育,23,-0.0189
墨西哥,MEX,工具,23,0.239
墨西哥,MEX,旅游,23,-0.4919
墨西哥,MEX,旅行与导航,23,
墨西哥,MEX,实用与效率,23,0.3885
墨西哥,MEX,天气,23,
美国,USA,艺术与设计,0,
美国,USA,汽车,0,-0.1433
美国,USA,图书与工具书,0,0.4485
美国,USA,商业,0,-0.9207
美国,USA,教育,0,-0.5411
美国,USA,娱乐,0,-0.7012
美国,USA,家庭与关系,0,-1.5625
美国,USA,金融,0,-1.1972
美国,USA,美食佳饮,0,0.2071
美国,USA,生成式 AI,0,-0.1397
美国,USA,图形与设计,0,-0.1078
美国,USA,健康与健身,0,-0.8554
美国,USA,生活方式,0,-1.2214
美国,USA,医疗,0,
美国,USA,音乐,0,
美国,USA,新闻与杂志,0,-1.4851
美国,USA,照片和视频,0,-0.1135
美国,USA,生产力工具,0,
美国,USA,房地产,0,
美国,USA,真金游戏,0,-0.6149
美国,USA,购物,0,-0.7959
美国,USA,社交,0,
美国,USA,社交媒体,0,0.0586
美国,USA,体育,0,-0.8481
美国,USA,工具,0,-0.3737
美国,USA,旅游,0,-1.0114
美国,USA,旅行与导航,0,
美国,USA,实用与效率,0,-1.3669
美国,USA,天气,0,
美国,USA,艺术与设计,1,
美国,USA,汽车,1,-0.8554
美国,USA,图书与工具书,1,-0.3475
美国,USA,商业,1,-1.3524
美国,USA,教育,1,-1.0161
美国,USA,娱乐,1,-1.2348
美国,USA,家庭与关系,1,-1.8245
美国,USA,金融,1,-1.4716
美国,USA,美食佳饮,1,-0.5888
美国,USA,生成式 AI,1,-0.8093
美国,USA,图形与设计,1,-0.7321
美国,USA,健康与健身,1,-1.3865
美国,USA,生活方式,1,-1.492
美国,USA,医疗,1,
美国,USA,音乐,1,
美国,USA,新闻与杂志,1,-1.7324
美国,USA,照片和视频,1,-0.8255
美国,USA,生产力工具,1,
美国,USA,房地产,1,
美国,USA,真金游戏,1,-1.5184
美国,USA,购物,1,-1.2874
美国,USA,社交,1,
美国,USA,社交媒体,1,-0.6343
美国,USA,体育,1,-1.3152
美国,USA,工具,1,-1.0807
美国,USA,旅游,1,-1.375
美国,USA,旅行与导航,1,
美国,USA,实用与效率,1,-1.5356
美国,USA,天气,1,
美国,USA,艺术与设计,2,
美国,USA,汽车,2,-1.3042
美国,USA,图书与工具书,2,-0.987
美国,USA,商业,2,-1.4684
美国,USA,教育,2,-1.1759
美国,USA,娱乐,2,-1.6158
美国,USA,家庭与关系,2,-1.6494
美国,USA,金融,2,-1.5704
美国,USA,美食佳饮,2,-1.0503
美国,USA,生成式 AI,2,-1.312
美国,USA,图形与设计,2,-1.1512
美国,USA,健康与健身,2,-1.6349
美国,USA,生活方式,2,-1.7453
美国,USA,医疗,2,
美国,USA,音乐,2,
美国,USA,新闻与杂志,2,-1.82
美国,USA,照片和视频,2,-1.2665
美国,USA,生产力工具,2,
美国,USA,房地产,2,
美国,USA,真金游戏,2,-1.9175
美国,USA,购物,2,-1.5593
美国,USA,社交,2,
美国,USA,社交媒体,2,-1.2284
美国,USA,体育,2,-1.4964
美国,USA,工具,2,-1.5094
美国,USA,旅游,2,-1.5785
美国,USA,旅行与导航,2,
美国,USA,实用与效率,2,-1.473
美国,USA,天气,2,
美国,USA,艺术与设计,3,
美国,USA,汽车,3,-1.6008
美国,USA,图书与工具书,3,-1.6626
美国,USA,商业,3,-1.5435
美国,USA,教育,3,-1.2742
美国,USA,娱乐,3,-1.8927
美国,USA,家庭与关系,3,-1.4164
美国,USA,金融,3,-1.5266
美国,USA,美食佳饮,3,-1.4868
美国,USA,生成式 AI,3,-1.6237
美国,USA,图形与设计,3,-1.4296
美国,USA,健康与健身,3,-1.7742
美国,USA,生活方式,3,-1.6571
美国,USA,医疗,3,
美国,USA,音乐,3,
美国,USA,新闻与杂志,3,-1.7509
美国,USA,照片和视频,3,-1.5509
美国,USA,生产力工具,3,
美国,USA,房地产,3,
美国,USA,真金游戏,3,-1.8941
美国,USA,购物,3,-1.723
美国,USA,社交,3,
美国,USA,社交媒体,3,-1.7028
美国,USA,体育,3,-1.5508
美国,USA,工具,3,-1.6604
美国,USA,旅游,3,-1.6565
美国,USA,旅行与导航,3,
美国,USA,实用与效率,3,-1.191
美国,USA,天气,3,
美国,USA,艺术与设计,4,
美国,USA,汽车,4,-1.7494
美国,USA,图书与工具书,4,-1.9762
美国,USA,商业,4,-1.5447
美国,USA,教育,4,-1.2582
美国,USA,娱乐,4,-1.9473
美国,USA,家庭与关系,4,-1.535
美国,USA,金融,4,-1.3008
美国,USA,美食佳饮,4,-1.8634
美国,USA,生成式 AI,4,-1.7623
美国,USA,图形与设计,4,-1.59
美国,USA,健康与健身,4,-1.7992
美国,USA,生活方式,4,-1.1939
美国,USA,医疗,4,
美国,USA,音乐,4,
美国,USA,新闻与杂志,4,-1.4455
美国,USA,照片和视频,4,-1.7037
美国,USA,生产力工具,4,
美国,USA,房地产,4,
美国,USA,真金游戏,4,-1.7618
美国,USA,购物,4,-1.7284
美国,USA,社交,4,
美国,USA,社交媒体,4,-1.9315
美国,USA,体育,4,-1.5012
美国,USA,工具,4,-1.7277
美国,USA,旅游,4,-1.5858
美国,USA,旅行与导航,4,
美国,USA,实用与效率,4,-0.5054
美国,USA,天气,4,
美国,USA,艺术与设计,5,
美国,USA,汽车,5,-1.6513
美国,USA,图书与工具书,5,-1.7511
美国,USA,商业,5,-1.2222
美国,USA,教育,5,-1.0812
美国,USA,娱乐,5,-1.6157
美国,USA,家庭与关系,5,-1.058
美国,USA,金融,5,-0.7655
美国,USA,美食佳饮,5,-1.8187
美国,USA,生成式 AI,5,-1.6611
美国,USA,图形与设计,5,-1.5883
美国,USA,健康与健身,5,-1.5671
美国,USA,生活方式,5,-0.9699
美国,USA,医疗,5,
美国,USA,音乐,5,
美国,USA,新闻与杂志,5,-0.6617
美国,USA,照片和视频,5,-1.7186
美国,USA,生产力工具,5,
美国,USA,房地产,5,
美国,USA,真金游戏,5,-0.9637
美国,USA,购物,5,-1.5634
美国,USA,社交,5,
美国,USA,社交媒体,5,-1.8833
美国,USA,体育,5,-1.3352
美国,USA,工具,5,-1.6164
美国,USA,旅游,5,-1.3703
美国,USA,旅行与导航,5,
美国,USA,实用与效率,5,0.9593
美国,USA,天气,5,
美国,USA,艺术与设计,6,
美国,USA,汽车,6,-1.2616
美国,USA,图书与工具书,6,-1.2175
美国,USA,商业,6,-0.3793
美国,USA,教育,6,-0.5714
美国,USA,娱乐,6,-0.7819
美国,USA,家庭与关系,6,-0.0102
美国,USA,金融,6,0.3673
美国,USA,美食佳饮,6,-1.4426
美国,USA,生成式 AI,6,-1.0839
美国,USA,图形与设计,6,-1.391
美国,USA,健康与健身,6,-0.7689
美国,USA,生活方式,6,-0.8097
美国,USA,医疗,6,
美国,USA,音乐,6,
美国,USA,新闻与杂志,6,0.38
美国,USA,照片和视频,6,-1.44
美国,USA,生产力工具,6,
美国,USA,房地产,6,
美国,USA,真金游戏,6,-0.0672
美国,USA,购物,6,-1.0647
美国,USA,社交,6,
美国,USA,社交媒体,6,-1.4658
美国,USA,体育,6,-0.9645
美国,USA,工具,6,-1.1973
美国,USA,旅游,6,-0.9367
美国,USA,旅行与导航,6,
美国,USA,实用与效率,6,2.1833
美国,USA,天气,6,
美国,USA,艺术与设计,7,
美国,USA,汽车,7,-0.7696
美国,USA,图书与工具书,7,-0.5982
美国,USA,商业,7,0.7105
美国,USA,教育,7,-0.1585
美国,USA,娱乐,7,0.0403
美国,USA,家庭与关系,7,0.7384
美国,USA,金融,7,1.1362
美国,USA,美食佳饮,7,-0.7189
美国,USA,生成式 AI,7,-0.6836
美国,USA,图形与设计,7,-0.9649
美国,USA,健康与健身,7,0.2642
美国,USA,生活方式,7,-0.5013
美国,USA,医疗,7,
美国,USA,音乐,7,
美国,USA,新闻与杂志,7,1.4543
美国,USA,照片和视频,7,-0.969
美国,USA,生产力工具,7,
美国,USA,房地产,7,
美国,USA,真金游戏,7,0.3319
美国,USA,购物,7,-0.5334
美国,USA,社交,7,
美国,USA,社交媒体,7,-0.8615
美国,USA,体育,7,-0.616
美国,USA,工具,7,-0.6761
美国,USA,旅游,7,-0.3559
美国,USA,旅行与导航,7,
美国,USA,实用与效率,7,1.9376
美国,USA,天气,7,
美国,USA,艺术与设计,8,
美国,USA,汽车,8,-0.4211
美国,USA,图书与工具书,8,-0.1591
美国,USA,商业,8,1.6429
美国,USA,教育,8,-0.1268
美国,USA,娱乐,8,0.1761
美国,USA,家庭与关系,8,0.6873
美国,USA,金融,8,1.3248
美国,USA,美食佳饮,8,-0.013
美国,USA,生成式 AI,8,-0.4694
美国,USA,图形与设计,8,-0.6853
美国,USA,健康与健身,8,0.312
美国,USA,生活方式,8,-0.3145
美国,USA,医疗,8,
美国,USA,音乐,8,
美国,USA,新闻与杂志,8,1.4386
美国,USA,照片和视频,8,-0.5557
美国,USA,生产力工具,8,
美国,USA,房地产,8,
美国,USA,真金游戏,8,0.14
美国,USA,购物,8,-0.0682
美国,USA,社交,8,
美国,USA,社交媒体,8,-0.3566
美国,USA,体育,8,-0.4189
美国,USA,工具,8,-0.2309
美国,USA,旅游,8,-0.0422
美国,USA,旅行与导航,8,
美国,USA,实用与效率,8,1.2567
美国,USA,天气,8,
美国,USA,艺术与设计,9,
美国,USA,汽车,9,-0.1087
美国,USA,图书与工具书,9,-0.2465
美国,USA,商业,9,1.5447
美国,USA,教育,9,-0.095
美国,USA,娱乐,9,0.2379
美国,USA,家庭与关系,9,0.4116
美国,USA,金融,9,1.7377
美国,USA,美食佳饮,9,-0.1731
美国,USA,生成式 AI,9,-0.1019
美国,USA,图形与设计,9,-0.4068
美国,USA,健康与健身,9,0.3144
美国,USA,生活方式,9,0.1808
美国,USA,医疗,9,
美国,USA,音乐,9,
美国,USA,新闻与杂志,9,0.9047
美国,USA,照片和视频,9,-0.2226
美国,USA,生产力工具,9,
美国,USA,房地产,9,
美国,USA,真金游戏,9,0.0311
美国,USA,购物,9,0.1771
美国,USA,社交,9,
美国,USA,社交媒体,9,0.0093
美国,USA,体育,9,-0.1545
美国,USA,工具,9,0.0386
美国,USA,旅游,9,0.084
美国,USA,旅行与导航,9,
美国,USA,实用与效率,9,0.8314
美国,USA,天气,9,
美国,USA,艺术与设计,10,
美国,USA,汽车,10,0.037
美国,USA,图书与工具书,10,-0.1548
美国,USA,商业,10,0.8083
美国,USA,教育,10,-0.1515
美国,USA,娱乐,10,0.3903
美国,USA,家庭与关系,10,0.5991
美国,USA,金融,10,1.4059
美国,USA,美食佳饮,10,-0.3027
美国,USA,生成式 AI,10,0.0667
美国,USA,图形与设计,10,-0.1294
美国,USA,健康与健身,10,0.2144
美国,USA,生活方式,10,0.4329
美国,USA,医疗,10,
美国,USA,音乐,10,
美国,USA,新闻与杂志,10,0.5489
美国,USA,照片和视频,10,0.0861
美国,USA,生产力工具,10,
美国,USA,房地产,10,
美国,USA,真金游戏,10,0.0849
美国,USA,购物,10,0.4312
美国,USA,社交,10,
美国,USA,社交媒体,10,0.2431
美国,USA,体育,10,0.1469
美国,USA,工具,10,0.3338
美国,USA,旅游,10,0.2638
美国,USA,旅行与导航,10,
美国,USA,实用与效率,10,0.5419
美国,USA,天气,10,
美国,USA,艺术与设计,11,
美国,USA,汽车,11,0.2455
美国,USA,图书与工具书,11,0.0119
美国,USA,商业,11,0.9488
美国,USA,教育,11,-0.1401
美国,USA,娱乐,11,0.502
美国,USA,家庭与关系,11,0.4916
美国,USA,金融,11,0.8604
美国,USA,美食佳饮,11,-0.1822
美国,USA,生成式 AI,11,0.0526
美国,USA,图形与设计,11,0.0345
美国,USA,健康与健身,11,0.4049
