Country,Country code,Category,hour_of_day,value
Mexico,MEX,Food & Drink,21,
Mexico,MEX,Generative AI,21,1.4229
Mexico,MEX,Graphic & Design,21,1.3243
Mexico,MEX,Health & Fitness,21,1.1731
Mexico,MEX,Lifestyle,21,1.2849
Mexico,MEX,Medical,21,
Mexico,MEX,Music,21,
Mexico,MEX,News & Magazines,21,0.2559
Mexico,MEX,Photo & Video,21,1.2849
Mexico,MEX,Productivity,21,
Mexico,MEX,Real Estate,21,
Mexico,MEX,RMG,21,
Mexico,MEX,Shopping,21,
Mexico,MEX,Social,21,
Mexico,MEX,Social Media,21,0.9257
Mexico,MEX,Sports,21,1.0634
Mexico,MEX,Tools,21,1.1025
Mexico,MEX,Travel,21,0.116
Mexico,MEX,Travel & Navigation,21,
Mexico,MEX,Utility & Productivity,21,1.1762
Mexico,MEX,Weather,21,
Mexico,MEX,Art & Design,22,
Mexico,MEX,Automotive,22,
Mexico,MEX,Books & Reference,22,1.5203
Mexico,MEX,Business,22,-0.0396
Mexico,MEX,Education,22,2.7256
Mexico,MEX,Entertainment,22,0.5386
Mexico,MEX,Family & Relationships,22,
Mexico,MEX,Finance,22,
Mexico,MEX,Food & Drink,22,
Mexico,MEX,Generative AI,22,1.5915
Mexico,MEX,Graphic & Design,22,1.1499
Mexico,MEX,Health & Fitness,22,1.0471
Mexico,MEX,Lifestyle,22,0.9204
Mexico,MEX,Medical,22,
Mexico,MEX,Music,22,
Mexico,MEX,News & Magazines,22,-0.3042
Mexico,MEX,Photo & Video,22,1.245
Mexico,MEX,Productivity,22,
Mexico,MEX,Real Estate,22,
Mexico,MEX,RMG,22,
Mexico,MEX,Shopping,22,
Mexico,MEX,Social,22,
Mexico,MEX,Social Media,22,1.3142
Mexico,MEX,Sports,22,0.5975
Mexico,MEX,Tools,22,0.8291
Mexico,MEX,Travel,22,-0.1343
Mexico,MEX,Travel & Navigation,22,
Mexico,MEX,Utility & Productivity,22,1.0033
Mexico,MEX,Weather,22,
Mexico,MEX,Art & Design,23,
Mexico,MEX,Automotive,23,
Mexico,MEX,Books & Reference,23,1.4202
Mexico,MEX,Business,23,-0.5493
Mexico,MEX,Education,23,2.2728
Mexico,MEX,Entertainment,23,0.0246
Mexico,MEX,Family & Relationships,23,
Mexico,MEX,Finance,23,
Mexico,MEX,Food & Drink,23,
Mexico,MEX,Generative AI,23,1.3382
Mexico,MEX,Graphic & Design,23,0.5574
Mexico,MEX,Health & Fitness,23,0.5784
Mexico,MEX,Lifestyle,23,0.294
Mexico,MEX,Medical,23,
Mexico,MEX,Music,23,
Mexico,MEX,News & Magazines,23,-0.9342
Mexico,MEX,Photo & Video,23,0.7994
Mexico,MEX,Productivity,23,
Mexico,MEX,Real Estate,23,
Mexico,MEX,RMG,23,
Mexico,MEX,Shopping,23,
Mexico,MEX,Social,23,
Mexico,MEX,Social Media,23,1.4
Mexico,MEX,Sports,23,-0.0189
Mexico,MEX,Tools,23,0.239
Mexico,MEX,Travel,23,-0.4919
Mexico,MEX,Travel & Navigation,23,
Mexico,MEX,Utility & Productivity,23,0.3885
Mexico,MEX,Weather,23,
U.S.,USA,Art & Design,0,
U.S.,USA,Automotive,0,-0.1433
U.S.,USA,Books & Reference,0,0.4485
U.S.,USA,Business,0,-0.9207
U.S.,USA,Education,0,-0.5411
U.S.,USA,Entertainment,0,-0.7012
U.S.,USA,Family & Relationships,0,-1.5625
U.S.,USA,Finance,0,-1.1972
U.S.,USA,Food & Drink,0,0.2071
U.S.,USA,Generative AI,0,-0.1397
U.S.,USA,Graphic & Design,0,-0.1078
U.S.,USA,Health & Fitness,0,-0.8554
U.S.,USA,Lifestyle,0,-1.2214
U.S.,USA,Medical,0,
U.S.,USA,Music,0,
U.S.,USA,News & Magazines,0,-1.4851
U.S.,USA,Photo & Video,0,-0.1135
U.S.,USA,Productivity,0,
U.S.,USA,Real Estate,0,
U.S.,USA,RMG,0,-0.6149
U.S.,USA,Shopping,0,-0.7959
U.S.,USA,Social,0,
U.S.,USA,Social Media,0,0.0586
U.S.,USA,Sports,0,-0.8481
U.S.,USA,Tools,0,-0.3737
U.S.,USA,Travel,0,-1.0114
U.S.,USA,Travel & Navigation,0,
U.S.,USA,Utility & Productivity,0,-1.3669
U.S.,USA,Weather,0,
U.S.,USA,Art & Design,1,
U.S.,USA,Automotive,1,-0.8554
U.S.,USA,Books & Reference,1,-0.3475
U.S.,USA,Business,1,-1.3524
U.S.,USA,Education,1,-1.0161
U.S.,USA,Entertainment,1,-1.2348
U.S.,USA,Family & Relationships,1,-1.8245
U.S.,USA,Finance,1,-1.4716
U.S.,USA,Food & Drink,1,-0.5888
U.S.,USA,Generative AI,1,-0.8093
U.S.,USA,Graphic & Design,1,-0.7321
U.S.,USA,Health & Fitness,1,-1.3865
U.S.,USA,Lifestyle,1,-1.492
U.S.,USA,Medical,1,
U.S.,USA,Music,1,
U.S.,USA,News & Magazines,1,-1.7324
U.S.,USA,Photo & Video,1,-0.8255
U.S.,USA,Productivity,1,
U.S.,USA,Real Estate,1,
U.S.,USA,RMG,1,-1.5184
U.S.,USA,Shopping,1,-1.2874
U.S.,USA,Social,1,
U.S.,USA,Social Media,1,-0.6343
U.S.,USA,Sports,1,-1.3152
U.S.,USA,Tools,1,-1.0807
U.S.,USA,Travel,1,-1.375
U.S.,USA,Travel & Navigation,1,
U.S.,USA,Utility & Productivity,1,-1.5356
U.S.,USA,Weather,1,
U.S.,USA,Art & Design,2,
U.S.,USA,Automotive,2,-1.3042
U.S.,USA,Books & Reference,2,-0.987
U.S.,USA,Business,2,-1.4684
U.S.,USA,Education,2,-1.1759
U.S.,USA,Entertainment,2,-1.6158
U.S.,USA,Family & Relationships,2,-1.6494
U.S.,USA,Finance,2,-1.5704
U.S.,USA,Food & Drink,2,-1.0503
U.S.,USA,Generative AI,2,-1.312
U.S.,USA,Graphic & Design,2,-1.1512
U.S.,USA,Health & Fitness,2,-1.6349
U.S.,USA,Lifestyle,2,-1.7453
U.S.,USA,Medical,2,
U.S.,USA,Music,2,
U.S.,USA,News & Magazines,2,-1.82
U.S.,USA,Photo & Video,2,-1.2665
U.S.,USA,Productivity,2,
U.S.,USA,Real Estate,2,
U.S.,USA,RMG,2,-1.9175
U.S.,USA,Shopping,2,-1.5593
U.S.,USA,Social,2,
U.S.,USA,Social Media,2,-1.2284
U.S.,USA,Sports,2,-1.4964
U.S.,USA,Tools,2,-1.5094
U.S.,USA,Travel,2,-1.5785
U.S.,USA,Travel & Navigation,2,
U.S.,USA,Utility & Productivity,2,-1.473
U.S.,USA,Weather,2,
U.S.,USA,Art & Design,3,
U.S.,USA,Automotive,3,-1.6008
U.S.,USA,Books & Reference,3,-1.6626
U.S.,USA,Business,3,-1.5435
U.S.,USA,Education,3,-1.2742
U.S.,USA,Entertainment,3,-1.8927
U.S.,USA,Family & Relationships,3,-1.4164
U.S.,USA,Finance,3,-1.5266
U.S.,USA,Food & Drink,3,-1.4868
U.S.,USA,Generative AI,3,-1.6237
U.S.,USA,Graphic & Design,3,-1.4296
U.S.,USA,Health & Fitness,3,-1.7742
U.S.,USA,Lifestyle,3,-1.6571
U.S.,USA,Medical,3,
U.S.,USA,Music,3,
U.S.,USA,News & Magazines,3,-1.7509
U.S.,USA,Photo & Video,3,-1.5509
U.S.,USA,Productivity,3,
U.S.,USA,Real Estate,3,
U.S.,USA,RMG,3,-1.8941
U.S.,USA,Shopping,3,-1.723
U.S.,USA,Social,3,
U.S.,USA,Social Media,3,-1.7028
U.S.,USA,Sports,3,-1.5508
U.S.,USA,Tools,3,-1.6604
U.S.,USA,Travel,3,-1.6565
U.S.,USA,Travel & Navigation,3,
U.S.,USA,Utility & Productivity,3,-1.191
U.S.,USA,Weather,3,
U.S.,USA,Art & Design,4,
U.S.,USA,Automotive,4,-1.7494
U.S.,USA,Books & Reference,4,-1.9762
U.S.,USA,Business,4,-1.5447
U.S.,USA,Education,4,-1.2582
U.S.,USA,Entertainment,4,-1.9473
U.S.,USA,Family & Relationships,4,-1.535
U.S.,USA,Finance,4,-1.3008
U.S.,USA,Food & Drink,4,-1.8634
U.S.,USA,Generative AI,4,-1.7623
U.S.,USA,Graphic & Design,4,-1.59
U.S.,USA,Health & Fitness,4,-1.7992
U.S.,USA,Lifestyle,4,-1.1939
U.S.,USA,Medical,4,
U.S.,USA,Music,4,
U.S.,USA,News & Magazines,4,-1.4455
U.S.,USA,Photo & Video,4,-1.7037
U.S.,USA,Productivity,4,
U.S.,USA,Real Estate,4,
U.S.,USA,RMG,4,-1.7618
U.S.,USA,Shopping,4,-1.7284
U.S.,USA,Social,4,
U.S.,USA,Social Media,4,-1.9315
U.S.,USA,Sports,4,-1.5012
U.S.,USA,Tools,4,-1.7277
U.S.,USA,Travel,4,-1.5858
U.S.,USA,Travel & Navigation,4,
U.S.,USA,Utility & Productivity,4,-0.5054
U.S.,USA,Weather,4,
U.S.,USA,Art & Design,5,
U.S.,USA,Automotive,5,-1.6513
U.S.,USA,Books & Reference,5,-1.7511
U.S.,USA,Business,5,-1.2222
U.S.,USA,Education,5,-1.0812
U.S.,USA,Entertainment,5,-1.6157
U.S.,USA,Family & Relationships,5,-1.058
U.S.,USA,Finance,5,-0.7655
U.S.,USA,Food & Drink,5,-1.8187
U.S.,USA,Generative AI,5,-1.6611
U.S.,USA,Graphic & Design,5,-1.5883
U.S.,USA,Health & Fitness,5,-1.5671
U.S.,USA,Lifestyle,5,-0.9699
U.S.,USA,Medical,5,
U.S.,USA,Music,5,
U.S.,USA,News & Magazines,5,-0.6617
U.S.,USA,Photo & Video,5,-1.7186
U.S.,USA,Productivity,5,
U.S.,USA,Real Estate,5,
U.S.,USA,RMG,5,-0.9637
U.S.,USA,Shopping,5,-1.5634
U.S.,USA,Social,5,
U.S.,USA,Social Media,5,-1.8833
U.S.,USA,Sports,5,-1.3352
U.S.,USA,Tools,5,-1.6164
U.S.,USA,Travel,5,-1.3703
U.S.,USA,Travel & Navigation,5,
U.S.,USA,Utility & Productivity,5,0.9593
U.S.,USA,Weather,5,
U.S.,USA,Art & Design,6,
U.S.,USA,Automotive,6,-1.2616
U.S.,USA,Books & Reference,6,-1.2175
U.S.,USA,Business,6,-0.3793
U.S.,USA,Education,6,-0.5714
U.S.,USA,Entertainment,6,-0.7819
U.S.,USA,Family & Relationships,6,-0.0102
U.S.,USA,Finance,6,0.3673
U.S.,USA,Food & Drink,6,-1.4426
U.S.,USA,Generative AI,6,-1.0839
U.S.,USA,Graphic & Design,6,-1.391
U.S.,USA,Health & Fitness,6,-0.7689
U.S.,USA,Lifestyle,6,-0.8097
U.S.,USA,Medical,6,
U.S.,USA,Music,6,
U.S.,USA,News & Magazines,6,0.38
U.S.,USA,Photo & Video,6,-1.44
U.S.,USA,Productivity,6,
U.S.,USA,Real Estate,6,
U.S.,USA,RMG,6,-0.0672
U.S.,USA,Shopping,6,-1.0647
U.S.,USA,Social,6,
U.S.,USA,Social Media,6,-1.4658
U.S.,USA,Sports,6,-0.9645
U.S.,USA,Tools,6,-1.1973
U.S.,USA,Travel,6,-0.9367
U.S.,USA,Travel & Navigation,6,
U.S.,USA,Utility & Productivity,6,2.1833
U.S.,USA,Weather,6,
U.S.,USA,Art & Design,7,
U.S.,USA,Automotive,7,-0.7696
U.S.,USA,Books & Reference,7,-0.5982
U.S.,USA,Business,7,0.7105
U.S.,USA,Education,7,-0.1585
U.S.,USA,Entertainment,7,0.0403
U.S.,USA,Family & Relationships,7,0.7384
U.S.,USA,Finance,7,1.1362
U.S.,USA,Food & Drink,7,-0.7189
U.S.,USA,Generative AI,7,-0.6836
U.S.,USA,Graphic & Design,7,-0.9649
U.S.,USA,Health & Fitness,7,0.2642
U.S.,USA,Lifestyle,7,-0.5013
U.S.,USA,Medical,7,
U.S.,USA,Music,7,
U.S.,USA,News & Magazines,7,1.4543
U.S.,USA,Photo & Video,7,-0.969
U.S.,USA,Productivity,7,
U.S.,USA,Real Estate,7,
U.S.,USA,RMG,7,0.3319
U.S.,USA,Shopping,7,-0.5334
U.S.,USA,Social,7,
U.S.,USA,Social Media,7,-0.8615
U.S.,USA,Sports,7,-0.616
U.S.,USA,Tools,7,-0.6761
U.S.,USA,Travel,7,-0.3559
U.S.,USA,Travel & Navigation,7,
U.S.,USA,Utility & Productivity,7,1.9376
U.S.,USA,Weather,7,
U.S.,USA,Art & Design,8,
U.S.,USA,Automotive,8,-0.4211
U.S.,USA,Books & Reference,8,-0.1591
U.S.,USA,Business,8,1.6429
U.S.,USA,Education,8,-0.1268
U.S.,USA,Entertainment,8,0.1761
U.S.,USA,Family & Relationships,8,0.6873
U.S.,USA,Finance,8,1.3248
U.S.,USA,Food & Drink,8,-0.013
U.S.,USA,Generative AI,8,-0.4694
U.S.,USA,Graphic & Design,8,-0.6853
U.S.,USA,Health & Fitness,8,0.312
U.S.,USA,Lifestyle,8,-0.3145
U.S.,USA,Medical,8,
U.S.,USA,Music,8,
U.S.,USA,News & Magazines,8,1.4386
U.S.,USA,Photo & Video,8,-0.5557
U.S.,USA,Productivity,8,
U.S.,USA,Real Estate,8,
U.S.,USA,RMG,8,0.14
U.S.,USA,Shopping,8,-0.0682
U.S.,USA,Social,8,
U.S.,USA,Social Media,8,-0.3566
U.S.,USA,Sports,8,-0.4189
U.S.,USA,Tools,8,-0.2309
U.S.,USA,Travel,8,-0.0422
U.S.,USA,Travel & Navigation,8,
U.S.,USA,Utility & Productivity,8,1.2567
U.S.,USA,Weather,8,
U.S.,USA,Art & Design,9,
U.S.,USA,Automotive,9,-0.1087
U.S.,USA,Books & Reference,9,-0.2465
U.S.,USA,Business,9,1.5447
U.S.,USA,Education,9,-0.095
U.S.,USA,Entertainment,9,0.2379
U.S.,USA,Family & Relationships,9,0.4116
U.S.,USA,Finance,9,1.7377
U.S.,USA,Food & Drink,9,-0.1731
U.S.,USA,Generative AI,9,-0.1019
U.S.,USA,Graphic & Design,9,-0.4068
U.S.,USA,Health & Fitness,9,0.3144
U.S.,USA,Lifestyle,9,0.1808
U.S.,USA,Medical,9,
U.S.,USA,Music,9,
U.S.,USA,News & Magazines,9,0.9047
U.S.,USA,Photo & Video,9,-0.2226
U.S.,USA,Productivity,9,
U.S.,USA,Real Estate,9,
U.S.,USA,RMG,9,0.0311
U.S.,USA,Shopping,9,0.1771
U.S.,USA,Social,9,
U.S.,USA,Social Media,9,0.0093
U.S.,USA,Sports,9,-0.1545
U.S.,USA,Tools,9,0.0386
U.S.,USA,Travel,9,0.084
U.S.,USA,Travel & Navigation,9,
U.S.,USA,Utility & Productivity,9,0.8314
U.S.,USA,Weather,9,
U.S.,USA,Art & Design,10,
U.S.,USA,Automotive,10,0.037
U.S.,USA,Books & Reference,10,-0.1548
U.S.,USA,Business,10,0.8083
U.S.,USA,Education,10,-0.1515
U.S.,USA,Entertainment,10,0.3903
U.S.,USA,Family & Relationships,10,0.5991
U.S.,USA,Finance,10,1.4059
U.S.,USA,Food & Drink,10,-0.3027
U.S.,USA,Generative AI,10,0.0667
U.S.,USA,Graphic & Design,10,-0.1294
U.S.,USA,Health & Fitness,10,0.2144
U.S.,USA,Lifestyle,10,0.4329
U.S.,USA,Medical,10,
U.S.,USA,Music,10,
U.S.,USA,News & Magazines,10,0.5489
U.S.,USA,Photo & Video,10,0.0861
U.S.,USA,Productivity,10,
U.S.,USA,Real Estate,10,
U.S.,USA,RMG,10,0.0849
U.S.,USA,Shopping,10,0.4312
U.S.,USA,Social,10,
U.S.,USA,Social Media,10,0.2431
U.S.,USA,Sports,10,0.1469
U.S.,USA,Tools,10,0.3338
U.S.,USA,Travel,10,0.2638
U.S.,USA,Travel & Navigation,10,
U.S.,USA,Utility & Productivity,10,0.5419
U.S.,USA,Weather,10,
U.S.,USA,Art & Design,11,
U.S.,USA,Automotive,11,0.2455
U.S.,USA,Books & Reference,11,0.0119
U.S.,USA,Business,11,0.9488
U.S.,USA,Education,11,-0.1401
U.S.,USA,Entertainment,11,0.502
U.S.,USA,Family & Relationships,11,0.4916
U.S.,USA,Finance,11,0.8604
U.S.,USA,Food & Drink,11,-0.1822
U.S.,USA,Generative AI,11,0.0526
U.S.,USA,Graphic & Design,11,0.0345
U.S.,USA,Health & Fitness,11,0.4049
U.S.,USA,Lifestyle,11,0.4638
U.S.,USA,Medical,11,
U.S.,USA,Music,11,
U.S.,USA,News & Magazines,11,0.3924
U.S.,USA,Photo & Video,11,0.3419
U.S.,USA,Productivity,11,
U.S.,USA,Real Estate,11,
U.S.,USA,RMG,11,0.0065
U.S.,USA,Shopping,11,0.7873
U.S.,USA,Social,11,
U.S.,USA,Social Media,11,0.408
U.S.,USA,Sports,11,0.2885
U.S.,USA,Tools,11,0.2458
U.S.,USA,Travel,11,0.4304
U.S.,USA,Travel & Navigation,11,
U.S.,USA,Utility & Productivity,11,0.3702
U.S.,USA,Weather,11,
U.S.,USA,Art & Design,12,
U.S.,USA,Automotive,12,0.379
U.S.,USA,Books & Reference,12,0.0591
U.S.,USA,Business,12,0.7452
U.S.,USA,Education,12,-0.2336
U.S.,USA,Entertainment,12,0.6582
U.S.,USA,Family & Relationships,12,0.5895
U.S.,USA,Finance,12,0.6183
U.S.,USA,Food & Drink,12,0.0643
U.S.,USA,Generative AI,12,0.0471
U.S.,USA,Graphic & Design,12,0.2327
U.S.,USA,Health & Fitness,12,0.7505
U.S.,USA,Lifestyle,12,0.8668
U.S.,USA,Medical,12,
U.S.,USA,Music,12,
U.S.,USA,News & Magazines,12,0.6047
U.S.,USA,Photo & Video,12,0.5002
U.S.,USA,Productivity,12,
U.S.,USA,Real Estate,12,
U.S.,USA,RMG,12,0.1388
U.S.,USA,Shopping,12,0.8815
U.S.,USA,Social,12,
U.S.,USA,Social Media,12,0.5116
U.S.,USA,Sports,12,0.5892
U.S.,USA,Tools,12,0.4059
U.S.,USA,Travel,12,0.5616
U.S.,USA,Travel & Navigation,12,
U.S.,USA,Utility & Productivity,12,0.2886
U.S.,USA,Weather,12,
U.S.,USA,Art & Design,13,
U.S.,USA,Automotive,13,0.221
U.S.,USA,Books & Reference,13,0.0082
U.S.,USA,Business,13,0.7831
U.S.,USA,Education,13,-0.2832
U.S.,USA,Entertainment,13,0.6978
U.S.,USA,Family & Relationships,13,0.7356
U.S.,USA,Finance,13,0.5655
U.S.,USA,Food & Drink,13,0.0318
U.S.,USA,Generative AI,13,0.1816
U.S.,USA,Graphic & Design,13,0.3315
U.S.,USA,Health & Fitness,13,0.4091
U.S.,USA,Lifestyle,13,0.7613
U.S.,USA,Medical,13,
U.S.,USA,Music,13,
U.S.,USA,News & Magazines,13,0.4565
U.S.,USA,Photo & Video,13,0.574
U.S.,USA,Productivity,13,
U.S.,USA,Real Estate,13,
U.S.,USA,RMG,13,0.1341
U.S.,USA,Shopping,13,0.6945
U.S.,USA,Social,13,
U.S.,USA,Social Media,13,0.5309
U.S.,USA,Sports,13,0.8665
U.S.,USA,Tools,13,0.3503
U.S.,USA,Travel,13,0.6909
U.S.,USA,Travel & Navigation,13,
U.S.,USA,Utility & Productivity,13,0.1626
U.S.,USA,Weather,13,
U.S.,USA,Art & Design,14,
U.S.,USA,Automotive,14,0.2759
U.S.,USA,Books & Reference,14,0.128
U.S.,USA,Business,14,0.7221
U.S.,USA,Education,14,-0.2321
U.S.,USA,Entertainment,14,0.8511
U.S.,USA,Family & Relationships,14,0.464
U.S.,USA,Finance,14,0.485
U.S.,USA,Food & Drink,14,0.2457
U.S.,USA,Generative AI,14,0.2424
U.S.,USA,Graphic & Design,14,0.436
U.S.,USA,Health & Fitness,14,0.3404
U.S.,USA,Lifestyle,14,0.8612
U.S.,USA,Medical,14,
U.S.,USA,Music,14,
U.S.,USA,News & Magazines,14,0.3784
U.S.,USA,Photo & Video,14,0.714
U.S.,USA,Productivity,14,
U.S.,USA,Real Estate,14,
U.S.,USA,RMG,14,0.2371
U.S.,USA,Shopping,14,0.674
U.S.,USA,Social,14,
U.S.,USA,Social Media,14,0.6291
U.S.,USA,Sports,14,0.8823
U.S.,USA,Tools,14,0.4195
U.S.,USA,Travel,14,0.8454
U.S.,USA,Travel & Navigation,14,
U.S.,USA,Utility & Productivity,14,0.131
U.S.,USA,Weather,14,
U.S.,USA,Art & Design,15,
U.S.,USA,Automotive,15,0.5507
U.S.,USA,Books & Reference,15,0.3008
U.S.,USA,Business,15,0.6523
U.S.,USA,Education,15,-0.0894
U.S.,USA,Entertainment,15,1.0132
U.S.,USA,Family & Relationships,15,0.504
U.S.,USA,Finance,15,0.6466
U.S.,USA,Food & Drink,15,0.5451
U.S.,USA,Generative AI,15,0.5469
U.S.,USA,Graphic & Design,15,0.6691
U.S.,USA,Health & Fitness,15,0.2676
U.S.,USA,Lifestyle,15,1.1965
U.S.,USA,Medical,15,
U.S.,USA,Music,15,
U.S.,USA,News & Magazines,15,0.4449
U.S.,USA,Photo & Video,15,0.8577
U.S.,USA,Productivity,15,
U.S.,USA,Real Estate,15,
U.S.,USA,RMG,15,0.2406
U.S.,USA,Shopping,15,0.758
U.S.,USA,Social,15,
U.S.,USA,Social Media,15,0.7771
U.S.,USA,Sports,15,1.3065
U.S.,USA,Tools,15,0.7519
U.S.,USA,Travel,15,1.0916
U.S.,USA,Travel & Navigation,15,
U.S.,USA,Utility & Productivity,15,0.166
U.S.,USA,Weather,15,
U.S.,USA,Art & Design,16,
U.S.,USA,Automotive,16,0.8833
U.S.,USA,Books & Reference,16,0.4067
U.S.,USA,Business,16,0.7979
U.S.,USA,Education,16,0.1097
U.S.,USA,Entertainment,16,0.9941
U.S.,USA,Family & Relationships,16,0.5509
U.S.,USA,Finance,16,0.5264
U.S.,USA,Food & Drink,16,1.0411
U.S.,USA,Generative AI,16,0.832
U.S.,USA,Graphic & Design,16,0.9458
U.S.,USA,Health & Fitness,16,0.3619
U.S.,USA,Lifestyle,16,1.1004
U.S.,USA,Medical,16,
U.S.,USA,Music,16,
U.S.,USA,News & Magazines,16,0.5525
U.S.,USA,Photo & Video,16,1.0415
U.S.,USA,Productivity,16,
U.S.,USA,Real Estate,16,
U.S.,USA,RMG,16,0.4817
U.S.,USA,Shopping,16,0.8544
U.S.,USA,Social,16,
U.S.,USA,Social Media,16,0.8194
U.S.,USA,Sports,16,1.3854
U.S.,USA,Tools,16,1.1038
U.S.,USA,Travel,16,1.1599
U.S.,USA,Travel & Navigation,16,
U.S.,USA,Utility & Productivity,16,0.2282
U.S.,USA,Weather,16,
U.S.,USA,Art & Design,17,
U.S.,USA,Automotive,17,0.6943
U.S.,USA,Books & Reference,17,0.4835
U.S.,USA,Business,17,0.5448
U.S.,USA,Education,17,0.1544
U.S.,USA,Entertainment,17,0.9639
U.S.,USA,Family & Relationships,17,0.3909
U.S.,USA,Finance,17,0.2999
U.S.,USA,Food & Drink,17,1.1672
U.S.,USA,Generative AI,17,0.8505
U.S.,USA,Graphic & Design,17,1.0063
U.S.,USA,Health & Fitness,17,0.7317
U.S.,USA,Lifestyle,17,1.049
U.S.,USA,Medical,17,
U.S.,USA,Music,17,
U.S.,USA,News & Magazines,17,0.4671
U.S.,USA,Photo & Video,17,1.023
U.S.,USA,Productivity,17,
U.S.,USA,Real Estate,17,
U.S.,USA,RMG,17,0.4747
U.S.,USA,Shopping,17,0.8155
U.S.,USA,Social,17,
U.S.,USA,Social Media,17,0.7947
U.S.,USA,Sports,17,0.8798
U.S.,USA,Tools,17,1.1754
U.S.,USA,Travel,17,1.137
U.S.,USA,Travel & Navigation,17,
U.S.,USA,Utility & Productivity,17,0.0956
U.S.,USA,Weather,17,
U.S.,USA,Art & Design,18,
U.S.,USA,Automotive,18,0.8523
U.S.,USA,Books & Reference,18,0.6728
U.S.,USA,Business,18,0.4224
U.S.,USA,Education,18,0.2738
U.S.,USA,Entertainment,18,0.9218
U.S.,USA,Family & Relationships,18,0.6942
U.S.,USA,Finance,18,0.2011
U.S.,USA,Food & Drink,18,1.0675
U.S.,USA,Generative AI,18,0.8218
U.S.,USA,Graphic & Design,18,1.1604
U.S.,USA,Health & Fitness,18,1.0537
U.S.,USA,Lifestyle,18,1.1805
U.S.,USA,Medical,18,
U.S.,USA,Music,18,
U.S.,USA,News & Magazines,18,0.58
U.S.,USA,Photo & Video,18,0.9867
U.S.,USA,Productivity,18,
U.S.,USA,Real Estate,18,
U.S.,USA,RMG,18,0.7801
U.S.,USA,Shopping,18,0.856
U.S.,USA,Social,18,
U.S.,USA,Social Media,18,0.7724
U.S.,USA,Sports,18,0.7694
U.S.,USA,Tools,18,0.9808
U.S.,USA,Travel,18,1.0733
U.S.,USA,Travel & Navigation,18,
U.S.,USA,Utility & Productivity,18,-0.036
U.S.,USA,Weather,18,
U.S.,USA,Art & Design,19,
U.S.,USA,Automotive,19,1.107
U.S.,USA,Books & Reference,19,0.8126
U.S.,USA,Business,19,0.1828
U.S.,USA,Education,19,0.5122
U.S.,USA,Entertainment,19,0.8216
U.S.,USA,Family & Relationships,19,1.1147
U.S.,USA,Finance,19,-0.0642
U.S.,USA,Food & Drink,19,1.1565
U.S.,USA,Generative AI,19,0.9273
U.S.,USA,Graphic & Design,19,1.2468
U.S.,USA,Health & Fitness,19,1.1809
U.S.,USA,Lifestyle,19,0.8226
U.S.,USA,Medical,19,
U.S.,USA,Music,19,
U.S.,USA,News & Magazines,19,0.5124
U.S.,USA,Photo & Video,19,0.9935
U.S.,USA,Productivity,19,
U.S.,USA,Real Estate,19,
U.S.,USA,RMG,19,1.157
U.S.,USA,Shopping,19,0.922
U.S.,USA,Social,19,
U.S.,USA,Social Media,19,0.7831
U.S.,USA,Sports,19,0.9499
U.S.,USA,Tools,19,0.9707
U.S.,USA,Travel,19,1.0346
U.S.,USA,Travel & Navigation,19,
U.S.,USA,Utility & Productivity,19,-0.1812
U.S.,USA,Weather,19,
U.S.,USA,Art & Design,20,
U.S.,USA,Automotive,20,1.2427
U.S.,USA,Books & Reference,20,1.3432
U.S.,USA,Business,20,-0.1712
U.S.,USA,Education,20,1.1382
U.S.,USA,Entertainment,20,0.7388
U.S.,USA,Family & Relationships,20,1.2374
U.S.,USA,Finance,20,-0.24
U.S.,USA,Food & Drink,20,1.1763
U.S.,USA,Generative AI,20,1.2092
U.S.,USA,Graphic & Design,20,1.3878
U.S.,USA,Health & Fitness,20,1.162
U.S.,USA,Lifestyle,20,0.9102
U.S.,USA,Medical,20,
U.S.,USA,Music,20,
U.S.,USA,News & Magazines,20,0.4101
U.S.,USA,Photo & Video,20,1.0786
U.S.,USA,Productivity,20,
U.S.,USA,Real Estate,20,
U.S.,USA,RMG,20,1.3501
U.S.,USA,Shopping,20,1.0221
U.S.,USA,Social,20,
U.S.,USA,Social Media,20,0.8863
U.S.,USA,Sports,20,1.0998
U.S.,USA,Tools,20,1.2005
U.S.,USA,Travel,20,0.8896
U.S.,USA,Travel & Navigation,20,
U.S.,USA,Utility & Productivity,20,-0.3431
U.S.,USA,Weather,20,
U.S.,USA,Art & Design,21,
U.S.,USA,Automotive,21,1.5673
U.S.,USA,Books & Reference,21,1.4569
U.S.,USA,Business,21,-0.3806
U.S.,USA,Education,21,2.049
U.S.,USA,Entertainment,21,0.6607
U.S.,USA,Family & Relationships,21,0.9727
U.S.,USA,Finance,21,-0.3731
U.S.,USA,Food & Drink,21,1.2927
U.S.,USA,Generative AI,21,1.5975
U.S.,USA,Graphic & Design,21,1.368
U.S.,USA,Health & Fitness,21,1.1931
U.S.,USA,Lifestyle,21,0.6986
U.S.,USA,Medical,21,
U.S.,USA,Music,21,
U.S.,USA,News & Magazines,21,0.379
U.S.,USA,Photo & Video,21,1.0587
U.S.,USA,Productivity,21,
U.S.,USA,Real Estate,21,
U.S.,USA,RMG,21,1.8089
U.S.,USA,Shopping,21,0.9714
U.S.,USA,Social,21,
