Country,Country code,Genre,Demographics (Age),%
インド,IND,Eコマース,25～34歳,0.431
インド,IND,Eコマース,35～44歳,0.285
インド,IND,Eコマース,45～54歳,0.065
インド,IND,Eコマース,55歳以上,0.01
インド,IND,オンデマンド,18～24歳,0.42
インド,IND,オンデマンド,25～34歳,0.366
インド,IND,オンデマンド,35～44歳,0.17
インド,IND,オンデマンド,45～54歳,0.04
インド,IND,オンデマンド,55歳以上,0.005
インド,IND,旅行,18～24歳,0.191
インド,IND,旅行,25～34歳,0.51
インド,IND,旅行,35～44歳,0.237
インド,IND,旅行,45～54歳,0.053
インド,IND,旅行,55歳以上,0.008
インド,IND,ファイナンス,18～24歳,0.081
インド,IND,ファイナンス,25～34歳,0.509
インド,IND,ファイナンス,35～44歳,0.328
インド,IND,ファイナンス,45～54歳,0.082
インド,IND,ファイナンス,55歳以上,0.001
インド,IND,エンターテインメント,18～24歳,0.488
インド,IND,エンターテインメント,25～34歳,0.346
インド,IND,エンターテインメント,35～44歳,0.126
インド,IND,エンターテインメント,45～54歳,0.032
インド,IND,エンターテインメント,55歳以上,0.007
インド,IND,ソーシャル,18～24歳,0.478
インド,IND,ソーシャル,25～34歳,0.365
インド,IND,ソーシャル,35～44歳,0.112
インド,IND,ソーシャル,45～54歳,0.034
インド,IND,ソーシャル,55歳以上,0.011
日本,JPN,RMG,18～24歳,0.065
日本,JPN,RMG,25～34歳,0.222
日本,JPN,RMG,35～44歳,0.214
日本,JPN,RMG,45～54歳,0.163
日本,JPN,RMG,55歳以上,0.335
日本,JPN,Eコマース,18～24歳,0.059
日本,JPN,Eコマース,25～34歳,0.173
日本,JPN,Eコマース,35～44歳,0.379
日本,JPN,Eコマース,45～54歳,0.215
日本,JPN,Eコマース,55歳以上,0.175
日本,JPN,オンデマンド,18～24歳,0.114
日本,JPN,オンデマンド,25～34歳,0.292
日本,JPN,オンデマンド,35～44歳,0.364
日本,JPN,オンデマンド,45～54歳,0.154
日本,JPN,オンデマンド,55歳以上,0.077
日本,JPN,旅行,18～24歳,0.035
日本,JPN,旅行,25～34歳,0.269
日本,JPN,旅行,35～44歳,0.39
日本,JPN,旅行,45～54歳,0.163
日本,JPN,旅行,55歳以上,0.143
日本,JPN,ファイナンス,18～24歳,0.098
日本,JPN,ファイナンス,25～34歳,0.304
日本,JPN,ファイナンス,35～44歳,0.311
日本,JPN,ファイナンス,45～54歳,0.163
日本,JPN,ファイナンス,55歳以上,0.123
日本,JPN,エンターテインメント,18～24歳,0.302
日本,JPN,エンターテインメント,25～34歳,0.33
日本,JPN,エンターテインメント,35～44歳,0.195
日本,JPN,エンターテインメント,45～54歳,0.088
日本,JPN,エンターテインメント,55歳以上,0.084
日本,JPN,ソーシャル,18～24歳,0.285
日本,JPN,ソーシャル,25～34歳,0.336
日本,JPN,ソーシャル,35～44歳,0.195
日本,JPN,ソーシャル,45～54歳,0.1
日本,JPN,ソーシャル,55歳以上,0.084
韓国,KOR,RMG,18～24歳,0.072
韓国,KOR,RMG,25～34歳,0.243
