Country,Country code,year,category,category2,revenue
Mexico,MEX,2016,Video Players & Editors,Non-Gaming,112635.74
Mexico,MEX,2015,Shopping,Non-Gaming,109488.85
Mexico,MEX,2019,Auto & Vehicles,Non-Gaming,105852.36
Mexico,MEX,2019,Libraries & Demo,Non-Gaming,103256.64
Mexico,MEX,2020,Auto & Vehicles,Non-Gaming,102388.89
Mexico,MEX,2020,House & Home,Non-Gaming,99553.6
Mexico,MEX,2016,Food & Drink,Non-Gaming,98089.76
Mexico,MEX,2018,Parenting,Non-Gaming,97686.35
Mexico,MEX,2016,Books & Reference,Non-Gaming,97185.2
Mexico,MEX,2018,Auto & Vehicles,Non-Gaming,97008.57
Mexico,MEX,2020,Libraries & Demo,Non-Gaming,96194.78
Mexico,MEX,2015,News & Magazines,Non-Gaming,94813.7
Mexico,MEX,2016,Shopping,Non-Gaming,94105.29
Mexico,MEX,2015,Graphics & Design,Non-Gaming,92447.27
Mexico,MEX,2019,House & Home,Non-Gaming,87079.96
Mexico,MEX,2014,Books & Reference,Non-Gaming,85923.87
Mexico,MEX,2018,House & Home,Non-Gaming,85722.13
Mexico,MEX,2015,Books & Reference,Non-Gaming,85480.52
Mexico,MEX,2014,Social,Non-Gaming,84729.76
Mexico,MEX,2024,Magazines & Newspapers,Non-Gaming,84446.74
Mexico,MEX,2017,Maps & Navigation,Non-Gaming,84119.77
Mexico,MEX,2016,Maps & Navigation,Non-Gaming,79395.52
Mexico,MEX,2018,Maps & Navigation,Non-Gaming,79045.28
Mexico,MEX,2022,Events,Non-Gaming,77440.43
Mexico,MEX,2017,Auto & Vehicles,Non-Gaming,75698.86
Mexico,MEX,2019,Travel & Local,Non-Gaming,74633.83
Mexico,MEX,2021,Beauty,Non-Gaming,74387.44
Mexico,MEX,2017,House & Home,Non-Gaming,73677.94
Mexico,MEX,2019,Beauty,Non-Gaming,70920.25
Mexico,MEX,2018,Comics,Non-Gaming,68486.76
Mexico,MEX,2014,Graphics & Design,Non-Gaming,67193.1
Mexico,MEX,2014,News & Magazines,Non-Gaming,65289.89
Mexico,MEX,2015,Video Players & Editors,Non-Gaming,64955.21
Mexico,MEX,2015,Maps & Navigation,Non-Gaming,63742.34
Mexico,MEX,2018,Beauty,Non-Gaming,63070.24
Mexico,MEX,2014,Maps & Navigation,Non-Gaming,53824.31
Mexico,MEX,2017,Parenting,Non-Gaming,53257.68
Mexico,MEX,2018,Libraries & Demo,Non-Gaming,50577.09
Mexico,MEX,2021,Events,Non-Gaming,47712.69
Mexico,MEX,2014,Video Players & Editors,Non-Gaming,46297.23
Mexico,MEX,2018,Travel & Local,Non-Gaming,45461.39
Mexico,MEX,2014,Travel & Local,Non-Gaming,44083.39
Mexico,MEX,2020,Beauty,Non-Gaming,42702.18
Mexico,MEX,2014,Shopping,Non-Gaming,40119.31
Mexico,MEX,2021,Developer Tools,Non-Gaming,39385.39
Mexico,MEX,2017,Comics,Non-Gaming,38186.56
Mexico,MEX,2021,Stickers,Non-Gaming,36795.36
Mexico,MEX,2017,Libraries & Demo,Non-Gaming,36363.3
Mexico,MEX,2016,Travel & Local,Non-Gaming,36149.43
Mexico,MEX,2017,Travel & Local,Non-Gaming,36032.18
Mexico,MEX,2015,Travel & Local,Non-Gaming,31347.98
Mexico,MEX,2014,Dating,Non-Gaming,30058.21
Mexico,MEX,2014,Comics,Non-Gaming,29364.63
Mexico,MEX,2016,Comics,Non-Gaming,29157.03
Mexico,MEX,2016,Catalogs,Non-Gaming,27778.24
Mexico,MEX,2017,Beauty,Non-Gaming,27754.83
Mexico,MEX,2015,Comics,Non-Gaming,26664.24
Mexico,MEX,2016,Auto & Vehicles,Non-Gaming,26125.18
Mexico,MEX,2016,Parenting,Non-Gaming,25921.31
Mexico,MEX,2020,Events,Non-Gaming,24100.54
Mexico,MEX,2020,Developer Tools,Non-Gaming,21190.83
Mexico,MEX,2017,Catalogs,Non-Gaming,19978.58
Mexico,MEX,2016,Art & Design,Non-Gaming,19520.54
Mexico,MEX,2019,Events,Non-Gaming,19318.75
Mexico,MEX,2016,Libraries & Demo,Non-Gaming,18803.89
Mexico,MEX,2015,Catalogs,Non-Gaming,16612.13
Mexico,MEX,2018,Events,Non-Gaming,15744.23
Mexico,MEX,2019,Developer Tools,Non-Gaming,14840.87
Mexico,MEX,2015,Libraries & Demo,Non-Gaming,12186.77
Mexico,MEX,2016,House & Home,Non-Gaming,12157.17
Mexico,MEX,2014,Media & Video,Non-Gaming,12085.39
Mexico,MEX,2015,Auto & Vehicles,Non-Gaming,11917.3
Mexico,MEX,2015,Art & Design,Non-Gaming,11355.8
Mexico,MEX,2014,Libraries & Demo,Non-Gaming,10569.78
Mexico,MEX,2018,Developer Tools,Non-Gaming,10103.85
Mexico,MEX,2017,Developer Tools,Non-Gaming,9258.45
Mexico,MEX,2017,Events,Non-Gaming,9202.59
Mexico,MEX,2015,Parenting,Non-Gaming,7837.11
Mexico,MEX,2014,Catalogs,Non-Gaming,7009.64
Mexico,MEX,2014,Transportation,Non-Gaming,6917.36
Mexico,MEX,2014,Auto & Vehicles,Non-Gaming,6480.78
Mexico,MEX,2014,Beauty,Non-Gaming,6243.84
Mexico,MEX,2015,Media & Video,Non-Gaming,6205.97
Mexico,MEX,2014,Parenting,Non-Gaming,6018.32
Mexico,MEX,2016,Beauty,Non-Gaming,5723.99
Mexico,MEX,2016,Developer Tools,Non-Gaming,5490.98
Mexico,MEX,2016,Media & Video,Non-Gaming,5448.36
Mexico,MEX,2015,Beauty,Non-Gaming,5387.03
Mexico,MEX,2015,Transportation,Non-Gaming,5127.95
Mexico,MEX,2014,Art & Design,Non-Gaming,4863.52
Mexico,MEX,2016,Transportation,Non-Gaming,4744.07
Mexico,MEX,2015,House & Home,Non-Gaming,4640.96
Mexico,MEX,2015,Developer Tools,Non-Gaming,3280.93
Mexico,MEX,2020,Stickers,Non-Gaming,2723.36
Mexico,MEX,2014,Developer Tools,Non-Gaming,2268.87
Mexico,MEX,2022,Stickers,Non-Gaming,1633.8
Mexico,MEX,2014,House & Home,Non-Gaming,1419.31
Mexico,MEX,2019,Stickers,Non-Gaming,1211.93
Mexico,MEX,2016,Events,Non-Gaming,1130.5
Mexico,MEX,2014,Stickers,Non-Gaming,1127.42
Mexico,MEX,2015,Stickers,Non-Gaming,926.12
Mexico,MEX,2016,Stickers,Non-Gaming,896.56
Mexico,MEX,2017,Transportation,Non-Gaming,889.46
Mexico,MEX,2017,Stickers,Non-Gaming,831.08
Mexico,MEX,2018,Stickers,Non-Gaming,632.05
Mexico,MEX,2017,Media & Video,Non-Gaming,322.34
Mexico,MEX,2018,Transportation,Non-Gaming,232.62
Mexico,MEX,2020,Transportation,Non-Gaming,156.11
Mexico,MEX,2014,,Non-Gaming,83.48
Mexico,MEX,2019,Transportation,Non-Gaming,40.33
Mexico,MEX,2018,Media & Video,Non-Gaming,25.3
Mexico,MEX,2021,Transportation,Non-Gaming,23.77
Mexico,MEX,2019,Media & Video,Non-Gaming,18.09
Mexico,MEX,2020,Media & Video,Non-Gaming,14.35
Mexico,MEX,2015,Events,Non-Gaming,9.27
Mexico,MEX,2016,,Non-Gaming,3.69
Mexico,MEX,2015,,Non-Gaming,1.6
Mexico,MEX,2014,Events,Non-Gaming,0.63
Mexico,MEX,2023,Stickers,Non-Gaming,0
Mexico,MEX,2024,Stickers,Non-Gaming,0
U.S.,USA,2024,Entertainment,Non-Gaming,8045630414
U.S.,USA,2023,Entertainment,Non-Gaming,6030048649
U.S.,USA,2022,Entertainment,Non-Gaming,4795390715
U.S.,USA,2021,Entertainment,Non-Gaming,3253249934
U.S.,USA,2024,Photo & Video,Non-Gaming,2831357944
U.S.,USA,2024,Productivity,Non-Gaming,2517921333
U.S.,USA,2023,Photo & Video,Non-Gaming,2432266783
U.S.,USA,2024,Lifestyle,Non-Gaming,2370336278
U.S.,USA,2023,Lifestyle,Non-Gaming,2016735271
U.S.,USA,2020,Entertainment,Non-Gaming,1877475344
U.S.,USA,2022,Photo & Video,Non-Gaming,1851883360
U.S.,USA,2023,Productivity,Non-Gaming,1774484291
U.S.,USA,2024,Health & Fitness,Non-Gaming,1707996337
U.S.,USA,2022,Lifestyle,Non-Gaming,1605593080
U.S.,USA,2023,Health & Fitness,Non-Gaming,1576584563
U.S.,USA,2021,Photo & Video,Non-Gaming,1560515854
U.S.,USA,2019,Entertainment,Non-Gaming,1480199576
U.S.,USA,2018,Entertainment,Non-Gaming,1470402400
U.S.,USA,2024,Education,Non-Gaming,1436293036
U.S.,USA,2022,Health & Fitness,Non-Gaming,1432186026
U.S.,USA,2022,Productivity,Non-Gaming,1425014618
U.S.,USA,2024,Social Networking,Non-Gaming,1364465270
U.S.,USA,2021,Social Networking,Non-Gaming,1311433595
U.S.,USA,2020,Photo & Video,Non-Gaming,1273545242
U.S.,USA,2023,Education,Non-Gaming,1272093925
U.S.,USA,2023,Social Networking,Non-Gaming,1272082026
U.S.,USA,2022,Social Networking,Non-Gaming,1233545201
U.S.,USA,2024,Sports,Non-Gaming,1197047142
U.S.,USA,2021,Lifestyle,Non-Gaming,1155370545
U.S.,USA,2021,Health & Fitness,Non-Gaming,1154470506
U.S.,USA,2024,Music,Non-Gaming,1139776210
U.S.,USA,2023,Music,Non-Gaming,1082834878
U.S.,USA,2022,Education,Non-Gaming,1067959291
U.S.,USA,2021,Productivity,Non-Gaming,1063164668
U.S.,USA,2023,Sports,Non-Gaming,1045399894
U.S.,USA,2022,Music,Non-Gaming,1022290615
U.S.,USA,2024,Business,Non-Gaming,1009494217
U.S.,USA,2021,Education,Non-Gaming,945049605
U.S.,USA,2024,Books,Non-Gaming,943539179.1
U.S.,USA,2020,Social Networking,Non-Gaming,937517707.5
U.S.,USA,2020,Lifestyle,Non-Gaming,901715507.4
U.S.,USA,2024,Social,Non-Gaming,885364710.1
U.S.,USA,2020,Health & Fitness,Non-Gaming,836995352.3
U.S.,USA,2017,Entertainment,Non-Gaming,830151086.5
U.S.,USA,2021,Music,Non-Gaming,826879559.5
U.S.,USA,2022,Sports,Non-Gaming,824355897.2
U.S.,USA,2023,Business,Non-Gaming,812015289.2
U.S.,USA,2019,Lifestyle,Non-Gaming,806940469.5
U.S.,USA,2019,Photo & Video,Non-Gaming,793593586.6
U.S.,USA,2019,Music,Non-Gaming,789523151
U.S.,USA,2020,Music,Non-Gaming,732908293.9
U.S.,USA,2023,Books,Non-Gaming,722717910.6
U.S.,USA,2018,Music,Non-Gaming,707712765.7
U.S.,USA,2020,Education,Non-Gaming,683929672.1
U.S.,USA,2020,Productivity,Non-Gaming,666477914.5
U.S.,USA,2023,Social,Non-Gaming,650632424.3
U.S.,USA,2024,Utilities,Non-Gaming,630065168.7
U.S.,USA,2022,Business,Non-Gaming,611916798
U.S.,USA,2019,Health & Fitness,Non-Gaming,585529332.6
U.S.,USA,2018,Lifestyle,Non-Gaming,579088243.8
U.S.,USA,2021,Sports,Non-Gaming,574857574.2
U.S.,USA,2022,Books,Non-Gaming,550265567.8
U.S.,USA,2022,Social,Non-Gaming,529532675.6
U.S.,USA,2019,Social Networking,Non-Gaming,527537168.6
U.S.,USA,2019,Productivity,Non-Gaming,527352133.7
U.S.,USA,2017,Music,Non-Gaming,501410360.9
U.S.,USA,2016,Entertainment,Non-Gaming,479547889.5
U.S.,USA,2018,Photo & Video,Non-Gaming,477546140.9
U.S.,USA,2023,Utilities,Non-Gaming,475888294.3
U.S.,USA,2016,Music,Non-Gaming,441248259
U.S.,USA,2018,Social Networking,Non-Gaming,439258682.8
U.S.,USA,2021,Business,Non-Gaming,413742064.3
U.S.,USA,2019,Education,Non-Gaming,412179651.9
U.S.,USA,2024,Dating,Non-Gaming,399782936.9
U.S.,USA,2018,Health & Fitness,Non-Gaming,399296070.3
U.S.,USA,2024,Music & Audio,Non-Gaming,390152372.5
U.S.,USA,2022,Utilities,Non-Gaming,381739139.4
U.S.,USA,2021,Social,Non-Gaming,370410379.1
U.S.,USA,2018,Productivity,Non-Gaming,366747928.8
U.S.,USA,2017,Social Networking,Non-Gaming,366055537.8
U.S.,USA,2021,Books,Non-Gaming,364340321.6
U.S.,USA,2020,Sports,Non-Gaming,348385678.1
U.S.,USA,2024,News,Non-Gaming,345440449.8
U.S.,USA,2021,Utilities,Non-Gaming,331510803
U.S.,USA,2024,Shopping,Non-Gaming,330228780.1
U.S.,USA,2023,Dating,Non-Gaming,327591040.9
U.S.,USA,2023,News,Non-Gaming,300422063.3
U.S.,USA,2015,Music,Non-Gaming,299825683.9
U.S.,USA,2023,Music & Audio,Non-Gaming,293195411.5
U.S.,USA,2017,Lifestyle,Non-Gaming,293090357.9
U.S.,USA,2018,Education,Non-Gaming,289115461.4
U.S.,USA,2019,Sports,Non-Gaming,280408461.5
U.S.,USA,2020,Social,Non-Gaming,278351781.8
U.S.,USA,2020,Business,Non-Gaming,275806464.8
U.S.,USA,2022,News,Non-Gaming,266041233.1
U.S.,USA,2019,Music & Audio,Non-Gaming,260692299.8
U.S.,USA,2020,Utilities,Non-Gaming,258212335.4
U.S.,USA,2022,Dating,Non-Gaming,255798657.9
U.S.,USA,2019,Business,Non-Gaming,235924556.7
U.S.,USA,2016,Social Networking,Non-Gaming,235213645.7
U.S.,USA,2017,Productivity,Non-Gaming,233559316.8
U.S.,USA,2024,Navigation,Non-Gaming,221611733.8
U.S.,USA,2017,Health & Fitness,Non-Gaming,219576862.4
U.S.,USA,2024,Books & Reference,Non-Gaming,213522985.6
U.S.,USA,2024,Graphics & Design,Non-Gaming,213182309.6
U.S.,USA,2022,Music & Audio,Non-Gaming,211248946.7
U.S.,USA,2023,Books & Reference,Non-Gaming,206425981.9
U.S.,USA,2018,Music & Audio,Non-Gaming,203523777.2
U.S.,USA,2021,Dating,Non-Gaming,202611363.7
U.S.,USA,2021,Music & Audio,Non-Gaming,198824875.5
U.S.,USA,2017,Education,Non-Gaming,198676664.5
U.S.,USA,2023,Graphics & Design,Non-Gaming,198486315.6
U.S.,USA,2020,Music & Audio,Non-Gaming,196865213.5
U.S.,USA,2017,Photo & Video,Non-Gaming,187041029.6
U.S.,USA,2022,Books & Reference,Non-Gaming,185534387.8
U.S.,USA,2015,Entertainment,Non-Gaming,184118008.9
U.S.,USA,2019,Dating,Non-Gaming,182173447
U.S.,USA,2023,Navigation,Non-Gaming,176668620.1
U.S.,USA,2024,Finance,Non-Gaming,173728502.1
U.S.,USA,2014,Music,Non-Gaming,173116603.6
U.S.,USA,2021,News,Non-Gaming,172581414.5
U.S.,USA,2020,Books,Non-Gaming,172179573.5
U.S.,USA,2015,Social Networking,Non-Gaming,171293367.5
U.S.,USA,2019,Utilities,Non-Gaming,169906679.9
U.S.,USA,2024,Reference,Non-Gaming,169040693.6
U.S.,USA,2022,Finance,Non-Gaming,164138540.2
U.S.,USA,2023,Finance,Non-Gaming,162825306.2
U.S.,USA,2024,Weather,Non-Gaming,162413997.5
U.S.,USA,2022,Graphics & Design,Non-Gaming,161564411.3
U.S.,USA,2018,Business,Non-Gaming,161532175.6
U.S.,USA,2020,Dating,Non-Gaming,159204207.8
U.S.,USA,2022,Navigation,Non-Gaming,156359451.6
U.S.,USA,2018,Dating,Non-Gaming,154449002.5
U.S.,USA,2019,Social,Non-Gaming,152997322.3
U.S.,USA,2021,Finance,Non-Gaming,150445862
U.S.,USA,2016,Lifestyle,Non-Gaming,148018563.6
U.S.,USA,2024,Communication,Non-Gaming,147333713
U.S.,USA,2018,Sports,Non-Gaming,145557508.2
U.S.,USA,2024,Tools,Non-Gaming,143639849.8
U.S.,USA,2021,Graphics & Design,Non-Gaming,142994668
U.S.,USA,2016,Education,Non-Gaming,138538651
U.S.,USA,2023,Shopping,Non-Gaming,137577472
U.S.,USA,2023,Comics,Non-Gaming,136994070.1
U.S.,USA,2023,Weather,Non-Gaming,136296389.6
U.S.,USA,2021,Navigation,Non-Gaming,131496086.1
U.S.,USA,2017,Music & Audio,Non-Gaming,126889548.8
U.S.,USA,2024,Comics,Non-Gaming,125436680.5
U.S.,USA,2023,Reference,Non-Gaming,122944380.1
U.S.,USA,2022,Weather,Non-Gaming,119275285.5
U.S.,USA,2015,Education,Non-Gaming,118716167.7
U.S.,USA,2014,Social Networking,Non-Gaming,115823384.5
U.S.,USA,2016,Health & Fitness,Non-Gaming,115311903.7
U.S.,USA,2023,Communication,Non-Gaming,112403353
U.S.,USA,2021,Books & Reference,Non-Gaming,110372467.8
U.S.,USA,2017,Business,Non-Gaming,108909061.1
U.S.,USA,2020,News,Non-Gaming,108872622.7
U.S.,USA,2016,Photo & Video,Non-Gaming,107262138.9
U.S.,USA,2023,Tools,Non-Gaming,107016600.6
U.S.,USA,2018,Utilities,Non-Gaming,103700548
U.S.,USA,2021,Weather,Non-Gaming,102330802.1
U.S.,USA,2020,Finance,Non-Gaming,100531024
U.S.,USA,2022,Communication,Non-Gaming,97714350.31
U.S.,USA,2016,Productivity,Non-Gaming,95585632.1
U.S.,USA,2018,Social,Non-Gaming,94686110.3
U.S.,USA,2020,Navigation,Non-Gaming,93520991.93
U.S.,USA,2017,Sports,Non-Gaming,90723686.4
U.S.,USA,2022,Reference,Non-Gaming,89118784.87
U.S.,USA,2014,Education,Non-Gaming,88424720.68
U.S.,USA,2022,Tools,Non-Gaming,85294159.59
U.S.,USA,2022,Comics,Non-Gaming,83796897.06
U.S.,USA,2019,News,Non-Gaming,83522495.69
U.S.,USA,2021,Communication,Non-Gaming,83520727.78
U.S.,USA,2016,Business,Non-Gaming,82101087.2
U.S.,USA,2021,Tools,Non-Gaming,82048710.94
U.S.,USA,2019,Finance,Non-Gaming,81842298.05
U.S.,USA,2020,Graphics & Design,Non-Gaming,81053398.13
U.S.,USA,2015,Productivity,Non-Gaming,80215499.97
U.S.,USA,2015,Lifestyle,Non-Gaming,78368106.48
U.S.,USA,2024,Photography,Non-Gaming,78003487.77
U.S.,USA,2021,Reference,Non-Gaming,76925047.12
U.S.,USA,2014,Productivity,Non-Gaming,76598070.15
U.S.,USA,2020,Weather,Non-Gaming,75401198.59
U.S.,USA,2017,Dating,Non-Gaming,73772654.92
U.S.,USA,2018,Finance,Non-Gaming,71561554.08
U.S.,USA,2024,Medical,Non-Gaming,71082502.85
U.S.,USA,2021,Shopping,Non-Gaming,70552641.18
U.S.,USA,2023,Photography,Non-Gaming,70506057.28
U.S.,USA,2022,Shopping,Non-Gaming,70501539.07
U.S.,USA,2014,Entertainment,Non-Gaming,69061211.6
U.S.,USA,2019,Books,Non-Gaming,68284896.87
U.S.,USA,2024,Travel,Non-Gaming,67905387.07
U.S.,USA,2018,News,Non-Gaming,63670569.04
U.S.,USA,2021,Comics,Non-Gaming,63309480.36
U.S.,USA,2022,Photography,Non-Gaming,62798147.68
U.S.,USA,2016,Sports,Non-Gaming,62432696.54
U.S.,USA,2024,News & Magazines,Non-Gaming,62299326.08
U.S.,USA,2017,News,Non-Gaming,61861576.2
U.S.,USA,2015,Health & Fitness,Non-Gaming,61854347.12
U.S.,USA,2023,Travel,Non-Gaming,61428137.89
U.S.,USA,2023,Medical,Non-Gaming,61219824.24
U.S.,USA,2015,Sports,Non-Gaming,60607964.37
U.S.,USA,2018,Books,Non-Gaming,60607357.97
U.S.,USA,2020,Communication,Non-Gaming,59209079.66
U.S.,USA,2020,Tools,Non-Gaming,58987365.09
U.S.,USA,2014,News,Non-Gaming,58846417.73
U.S.,USA,2014,Lifestyle,Non-Gaming,57559073.34
U.S.,USA,2019,Navigation,Non-Gaming,57187580.08
U.S.,USA,2014,Sports,Non-Gaming,56484281.51
U.S.,USA,2020,Reference,Non-Gaming,54897216.24
U.S.,USA,2022,Medical,Non-Gaming,54243805.63
U.S.,USA,2016,News,Non-Gaming,54079267.39
U.S.,USA,2017,Social,Non-Gaming,54058659.93
U.S.,USA,2020,Books & Reference,Non-Gaming,53922532.98
U.S.,USA,2021,Photography,Non-Gaming,53814057.81
U.S.,USA,2015,News,Non-Gaming,53426128.65
U.S.,USA,2015,Photo & Video,Non-Gaming,52659597.28
U.S.,USA,2017,Utilities,Non-Gaming,52245672.4
U.S.,USA,2022,Travel,Non-Gaming,52080826.12
U.S.,USA,2020,Shopping,Non-Gaming,51879880.41
U.S.,USA,2014,Photo & Video,Non-Gaming,49867840.98
U.S.,USA,2021,Medical,Non-Gaming,49546203.63
U.S.,USA,2016,Music & Audio,Non-Gaming,49212996.51
U.S.,USA,2019,Weather,Non-Gaming,49107609.34
U.S.,USA,2017,Books,Non-Gaming,49064504.73
U.S.,USA,2017,Finance,Non-Gaming,48916381.24
U.S.,USA,2015,Business,Non-Gaming,48571006.52
U.S.,USA,2014,Health & Fitness,Non-Gaming,46944181.18
U.S.,USA,2015,Music & Audio,Non-Gaming,46922908.27
U.S.,USA,2018,Reference,Non-Gaming,46460232.22
U.S.,USA,2024,Art & Design,Non-Gaming,45465910.86
U.S.,USA,2019,Tools,Non-Gaming,44410776.86
U.S.,USA,2023,News & Magazines,Non-Gaming,44262407.08
U.S.,USA,2019,Reference,Non-Gaming,43850057.04
U.S.,USA,2020,Photography,Non-Gaming,43490639.2
U.S.,USA,2023,Art & Design,Non-Gaming,42034352.34
U.S.,USA,2024,Video Players & Editors,Non-Gaming,41431625.37
U.S.,USA,2020,Medical,Non-Gaming,41339440.99
U.S.,USA,2024,Food & Drink,Non-Gaming,39798816.44
U.S.,USA,2020,Comics,Non-Gaming,38786286.4
U.S.,USA,2016,Finance,Non-Gaming,37538256.14
U.S.,USA,2021,Travel,Non-Gaming,37516602.42
U.S.,USA,2018,Navigation,Non-Gaming,37220212.98
U.S.,USA,2022,News & Magazines,Non-Gaming,36041123.47
U.S.,USA,2014,Music & Audio,Non-Gaming,35936612.36
U.S.,USA,2014,Business,Non-Gaming,35890547.22
U.S.,USA,2019,Shopping,Non-Gaming,35621513.67
U.S.,USA,2018,Weather,Non-Gaming,35572268.07
U.S.,USA,2016,Utilities,Non-Gaming,35314397.79
U.S.,USA,2021,News & Magazines,Non-Gaming,33689197.15
U.S.,USA,2024,Maps & Navigation,Non-Gaming,33616324.62
U.S.,USA,2018,Tools,Non-Gaming,33605922.32
U.S.,USA,2019,Communication,Non-Gaming,33458692.59
U.S.,USA,2019,Graphics & Design,Non-Gaming,32717119.83
U.S.,USA,2016,Dating,Non-Gaming,32551511.31
U.S.,USA,2017,Reference,Non-Gaming,32232350.69
U.S.,USA,2015,Utilities,Non-Gaming,30717510.65
U.S.,USA,2019,Medical,Non-Gaming,29849854.86
U.S.,USA,2014,Books,Non-Gaming,29605775.16
U.S.,USA,2023,Video Players & Editors,Non-Gaming,28483241.17
U.S.,USA,2023,Maps & Navigation,Non-Gaming,27519008.04
U.S.,USA,2019,Photography,Non-Gaming,27478995.62
U.S.,USA,2017,Navigation,Non-Gaming,27154609.94
U.S.,USA,2021,Video Players & Editors,Non-Gaming,26846862.85
U.S.,USA,2018,Communication,Non-Gaming,26322934.02
U.S.,USA,2019,Maps & Navigation,Non-Gaming,26107370.66
U.S.,USA,2018,Medical,Non-Gaming,25666944.63
U.S.,USA,2014,Utilities,Non-Gaming,25527504.18
U.S.,USA,2019,Travel,Non-Gaming,24452400.71
U.S.,USA,2020,Video Players & Editors,Non-Gaming,23817306.16
U.S.,USA,2023,Food & Drink,Non-Gaming,23807568.08
U.S.,USA,2020,News & Magazines,Non-Gaming,23589977.01
U.S.,USA,2022,Maps & Navigation,Non-Gaming,23534712.11
U.S.,USA,2022,Food & Drink,Non-Gaming,22982363.05
U.S.,USA,2015,Finance,Non-Gaming,22846237.28
U.S.,USA,2022,Video Players & Editors,Non-Gaming,22441124.73
U.S.,USA,2021,Food & Drink,Non-Gaming,22401286.06
U.S.,USA,2016,Social,Non-Gaming,22317593.2
U.S.,USA,2015,Weather,Non-Gaming,22185709.01
U.S.,USA,2017,Communication,Non-Gaming,21743656.15
U.S.,USA,2017,Weather,Non-Gaming,21716763.61
U.S.,USA,2017,Medical,Non-Gaming,21713817.04
U.S.,USA,2021,Maps & Navigation,Non-Gaming,21387077.19
U.S.,USA,2022,Art & Design,Non-Gaming,21326493.18
U.S.,USA,2014,Weather,Non-Gaming,20965908.64
U.S.,USA,2016,Reference,Non-Gaming,20865374.87
U.S.,USA,2014,Reference,Non-Gaming,20645640.98
U.S.,USA,2015,Reference,Non-Gaming,20616861.5
U.S.,USA,2015,Books,Non-Gaming,20318000.73
U.S.,USA,2015,Navigation,Non-Gaming,20043878.37
U.S.,USA,2020,Developer Tools,Non-Gaming,19924066.02
U.S.,USA,2015,Medical,Non-Gaming,19732311.71
U.S.,USA,2020,Maps & Navigation,Non-Gaming,19678247.71
U.S.,USA,2018,Shopping,Non-Gaming,19250196.62
U.S.,USA,2016,Medical,Non-Gaming,19168123.13
U.S.,USA,2014,Medical,Non-Gaming,19099885.29
U.S.,USA,2020,Travel,Non-Gaming,19040074.51
U.S.,USA,2014,Navigation,Non-Gaming,19023166.17
U.S.,USA,2016,Books,Non-Gaming,18911009.09
U.S.,USA,2017,Tools,Non-Gaming,18849569.08
U.S.,USA,2016,Navigation,Non-Gaming,18789923.65
U.S.,USA,2014,Finance,Non-Gaming,18633382.06
U.S.,USA,2020,Food & Drink,Non-Gaming,18569397.02
U.S.,USA,2016,Weather,Non-Gaming,18226627.81
U.S.,USA,2018,Graphics & Design,Non-Gaming,18187825.72
U.S.,USA,2019,Comics,Non-Gaming,18014996.24
U.S.,USA,2021,Personalization,Non-Gaming,17592149.7
U.S.,USA,2016,Communication,Non-Gaming,17121617.79
U.S.,USA,2018,Travel,Non-Gaming,16936412.81
U.S.,USA,2015,Communication,Non-Gaming,16094643.99
U.S.,USA,2014,Communication,Non-Gaming,15827220.81
U.S.,USA,2018,Maps & Navigation,Non-Gaming,15752040.52
U.S.,USA,2015,Dating,Non-Gaming,15133916.01
U.S.,USA,2019,Books & Reference,Non-Gaming,14874873.01
U.S.,USA,2024,Parenting,Non-Gaming,14640816.76
U.S.,USA,2019,Video Players & Editors,Non-Gaming,14449440.92
U.S.,USA,2019,News & Magazines,Non-Gaming,14418889.69
U.S.,USA,2016,Tools,Non-Gaming,13123130.54
U.S.,USA,2021,Art & Design,Non-Gaming,12712488.79
U.S.,USA,2018,Photography,Non-Gaming,12366107.37
U.S.,USA,2022,Personalization,Non-Gaming,12350735.74
U.S.,USA,2014,Tools,Non-Gaming,12044857.04
U.S.,USA,2018,News & Magazines,Non-Gaming,11981662.34
U.S.,USA,2024,Personalization,Non-Gaming,11897457.56
U.S.,USA,2019,Food & Drink,Non-Gaming,11769560.35
U.S.,USA,2015,Tools,Non-Gaming,11170950.53
U.S.,USA,2023,Parenting,Non-Gaming,11068746.51
U.S.,USA,2015,Social,Non-Gaming,11014516.34
U.S.,USA,2017,Travel,Non-Gaming,10984958.45
U.S.,USA,2017,Shopping,Non-Gaming,10628097.59
U.S.,USA,2017,Maps & Navigation,Non-Gaming,10201127.54
U.S.,USA,2014,Social,Non-Gaming,10006837.86
U.S.,USA,2024,Travel & Local,Non-Gaming,9802823.17
U.S.,USA,2014,Food & Drink,Non-Gaming,9456719.06
U.S.,USA,2015,Travel,Non-Gaming,9308368.35
U.S.,USA,2023,Personalization,Non-Gaming,9041060.7
U.S.,USA,2014,Travel,Non-Gaming,8984615.07
U.S.,USA,2018,Food & Drink,Non-Gaming,8861485.02
U.S.,USA,2024,Developer Tools,Non-Gaming,8792523.14
U.S.,USA,2022,Parenting,Non-Gaming,8758796.77
U.S.,USA,2024,House & Home,Non-Gaming,8249623.01
U.S.,USA,2016,Travel,Non-Gaming,8206873.23
U.S.,USA,2020,Personalization,Non-Gaming,8025292.76
U.S.,USA,2014,Magazines & Newspapers,Non-Gaming,8005484.24
U.S.,USA,2014,Personalization,Non-Gaming,7766523.57
